ID1,12/8/2016 11:13,12/8/2016 11:15,12/8/2016 11:17,12/8/2016 11:19,12/8/2016 11:21,12/8/2016 11:23,12/8/2016 11:25,12/8/2016 11:26,12/8/2016 11:28,12/8/2016 11:30,12/8/2016 11:32,12/8/2016 11:34,12/8/2016 11:36,12/8/2016 11:38,12/8/2016 11:40,12/8/2016 11:42,12/8/2016 11:44,12/8/2016 11:46,12/8/2016 11:48,12/8/2016 11:50,12/8/2016 11:52,12/8/2016 11:54,12/8/2016 11:56,12/8/2016 11:58,12/8/2016 12:00,12/8/2016 12:02,12/8/2016 12:04,12/8/2016 12:06,12/8/2016 12:08,12/8/2016 12:10,12/8/2016 12:12,12/8/2016 12:14,12/8/2016 12:16,12/8/2016 12:18,12/8/2016 12:20,12/8/2016 12:22,12/8/2016 12:24,12/8/2016 12:26,12/8/2016 12:28,12/8/2016 12:30,12/8/2016 12:32,12/8/2016 12:34,12/8/2016 12:36,12/8/2016 12:38,12/8/2016 12:40,12/8/2016 12:42,12/8/2016 12:44,12/8/2016 12:46,12/8/2016 12:48,12/8/2016 12:50,12/8/2016 12:52,12/8/2016 12:54,12/8/2016 12:56,12/8/2016 12:58,12/8/2016 13:00,12/8/2016 13:02,12/8/2016 13:04,12/8/2016 13:06,12/8/2016 13:08,12/8/2016 13:10,12/8/2016 13:12,12/8/2016 13:14,12/8/2016 13:16,12/8/2016 13:18,12/8/2016 13:20,12/8/2016 13:22,12/8/2016 13:24,12/8/2016 13:26,12/8/2016 13:28,12/8/2016 13:30,12/8/2016 13:32,12/8/2016 13:34,12/8/2016 13:36,12/8/2016 13:38,12/8/2016 13:40,12/8/2016 13:42,12/8/2016 13:44,12/8/2016 13:46,12/8/2016 13:48,12/8/2016 13:50,12/8/2016 13:52,12/8/2016 13:54,12/8/2016 13:56,12/8/2016 13:58,12/8/2016 14:00
ID12,1.253326231,1.262795672,1.230397317,1.291383011,1.107815694,1.269921049,1.139155635,1.293834264,1.19080563,1.186987372,1.127637669,1.273722888,1.277076263,1.2010904,1.02515705,1.140909191,1.316408351,1.305167091,1.043039999,1.151619088,1.118753733,0.615970608,0.554416281,0.63313101,0.583682376,0.634067478,0.606922214,0.572227609,0.515733549,0.548291061,0.549230979,0.578565418,1.173586479,1.04613191,1.000287845,1.340933689,1.232874202,1.149800187,0.694219352,0.734168841,1.051811837,1.126047455,0.961299117,0.91007899,0.93039958,0.960647241,1.090708279,1.141928384,0.780265198,1.055950044,0.977471243,1.098958187,1.021597632,1.160489027,0.916581839,1.077659761,0.934522062,0.851933232,1.240188994,1.173656213,1.223639017,1.201876495,1.14225485,1.190057701,1.041487193,1.10668718,1.046505514,0.924401178,0.777704686,0.81455254,0.884704724,0.971127511,1.054373255,0.686403303,0.667642873,0.717548785,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID13,0.498362035,0.509723705,0.477203507,0.372917387,0.483981743,0.383475515,0.478359711,0.432094247,0.535263462,0.431592424,0.562672393,0.441488041,0.47911986,0.459668659,0.454111568,0.520988193,0.475975724,0.507860224,0.463501976,0.481504994,0.462619819,0.324537498,0.241328608,0.272629434,0.269817412,0.382110982,0.246674898,0.218312137,0.22572727,0.271837821,0.168617928,0.180099354,0.552027281,0.473540516,0.453012657,0.39825637,0.492563797,0.407010841,0.425423834,0.302431481,0.465433695,0.472745067,0.479878421,0.505312504,0.426701091,0.528501374,0.530088076,0.528831905,0.453537832,0.444925161,0.508128808,0.388856623,0.514151793,0.484238902,0.581066906,0.499897033,0.442905158,0.408646685,0.476904649,0.414647783,0.511432855,0.456728337,0.412460012,0.445181934,0.488712978,0.416864207,0.447596774,0.395231367,0.361473321,0.473253976,0.459062485,0.458613714,0.388633229,0.178883697,0.15963771,0.204362401,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID14,0.617331557,0.640699187,0.637526528,0.639549375,0.555819951,0.632824768,0.563667688,0.662031782,0.619554233,0.582016154,0.577966726,0.634597728,0.621259094,0.592051211,0.555045419,0.611456592,0.668399,0.668853622,0.558301408,0.574623012,0.588996952,0.302454173,0.26620008,0.29561953,0.281961063,0.316547017,0.287245149,0.29632202,0.265877946,0.275902127,0.26106675,0.273994154,0.549598452,0.533167466,0.522730454,0.662191337,0.604184648,0.615609902,0.343831787,0.484974077,0.538088299,0.56409705,0.519313624,0.498826383,0.466821572,0.515776474,0.540509163,0.535533544,0.407171533,0.549263741,0.498247863,0.527950246,0.51608162,0.603529643,0.456124553,0.504612642,0.497526289,0.44435421,0.615015272,0.573727829,0.628509287,0.604477499,0.582577806,0.569207312,0.551312725,0.5710483,0.510813345,0.520082027,0.470118403,0.505213723,0.472792208,0.511967706,0.556702736,0.398513333,0.372901098,0.407986275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID15,1.590099617,1.604282052,1.581839923,1.688551369,1.430376771,1.61089873,1.398977053,1.697650021,1.537898599,1.507285814,1.441208501,1.646841721,1.587374784,1.53216068,1.318999308,1.558153606,1.716172937,1.702217257,1.35775731,1.460068641,1.448036426,0.668074804,0.607896301,0.6624334,0.669014874,0.71729296,0.655035813,0.66675132,0.640974044,0.65545024,0.604749362,0.651076533,1.493043415,1.283803905,1.284687936,1.709508395,1.558641657,1.485679505,0.749350008,1.095739727,1.305770722,1.373878047,1.226878687,1.142281277,1.152762982,1.284731253,1.340400628,1.459408219,1.012185208,1.388328982,1.278896586,1.323773617,1.265277508,1.469131274,1.122226056,1.33790482,1.200598554,1.069825661,1.567483262,1.493499741,1.621778515,1.553091575,1.443133383,1.474141364,1.371145915,1.370811513,1.309166633,1.213191122,1.139229316,1.173467771,1.169464286,1.215572074,1.401351245,0.929248109,0.881394377,0.946931698,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID16,1.466145724,1.962555752,1.755629456,1.412232086,1.650468637,1.54364019,1.955532336,1.534421318,1.610694452,1.707883879,1.438349181,1.438523346,1.434552073,1.687586308,1.871070689,2.203220126,1.982361796,1.676806873,1.705901999,1.716672811,1.759994218,1.477767266,1.425085052,1.256973363,1.445730136,1.274821262,1.227467344,1.124168746,1.453267488,1.65808944,1.387816185,1.293065794,1.565594743,1.711348975,1.936025122,1.810851576,1.457926005,1.919716488,1.076326221,2.200318079,2.285038747,1.786436021,1.789371841,1.794769068,1.571759648,1.569210898,1.69262953,1.531499552,1.809098245,1.353940521,1.689092006,1.754291057,1.73473366,2.084534541,1.513291088,1.191961998,1.753944654,1.648629746,2.034202967,1.82581227,1.711929287,1.657951518,1.581701776,1.554838494,1.750036139,1.97404801,1.441340515,1.430806877,1.810682446,1.691605973,1.863450485,1.760411357,1.774601961,2.468175791,2.343684505,2.511600461,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID17,4.219469674,4.98860767,4.670743726,4.270111889,4.40645437,4.519290557,4.571704675,4.538927263,4.476592567,4.488866508,4.369531287,4.177722053,4.197156039,4.505899591,4.486927198,5.189613396,4.834939674,4.782997795,4.88567204,4.503695172,4.339599942,3.389764672,3.310168853,3.182694453,3.404690158,3.253851602,3.15538666,3.106575071,3.390882416,3.96316733,3.297471432,3.21211291,4.282786605,4.366293632,4.44534785,4.540088185,4.260979568,4.543940559,3.269361854,4.693632385,5.112082071,4.317261987,4.288585018,4.320804947,4.054119062,4.1776376,4.253374032,4.026416108,4.329159258,3.980052308,4.159877833,4.307251152,3.809301798,4.640146424,3.798762726,3.740898835,4.153322328,4.079586475,4.789925243,4.442022409,4.778041605,4.419464546,4.443440969,4.231356145,4.490642777,4.422356124,3.831272976,3.947392515,4.107129961,4.040980782,4.203382627,4.161828655,4.516159402,5.931592229,5.615310966,5.982213928,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID18,-6.729596466,-1.473305414,-5.2627411,-17.51383759,-5.879235874,-9.712194037,-1.24628175,-8.508817334,-5.842960851,-9.616481088,-6.385710538,-18.2531862,-11.4954978,-6.659187078,1.290196843,4.581136316,-3.970712655,-8.240485081,-2.842537488,-3.168057938,-3.359283137,-1.707961385,-0.454443243,-5.422117036,-6.316713429,-0.288219837,0.613200165,1.845830004,-2.317467603,4.212178381,2.313944776,-1.586324631,-14.71335777,-0.954444869,4.640154143,-10.9903796,-11.87694466,0.677430123,3.376267511,16.04844707,7.221784226,0.230009754,3.780755331,7.475278286,7.318646537,-1.945526744,-4.647781901,-5.664276772,5.955436501,-6.342671254,-1.160636926,-3.787714256,13.81806193,9.47264469,-5.406803447,-11.87536534,7.612478111,4.514398471,-7.387531073,-7.161977826,-6.112279303,-10.73487576,-2.143160553,-10.29805802,-2.176418573,-2.788197622,-9.374218713,15.17365699,17.25712954,13.90930782,-3.054770627,5.32232945,-3.216991804,8.645175836,8.778003152,6.807751143,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID19,45.57557087,52.93799746,48.45674587,44.95066919,50.65124458,49.16397635,46.30846394,50.895077,45.56429179,42.69070565,44.25653318,38.80682611,43.89341741,45.36507518,48.63953525,58.05402292,55.43413275,47.23726646,45.17547923,51.48731108,46.50690336,29.88863933,23.99552969,18.88823704,20.82388115,26.21155723,28.43183783,28.76858233,25.44336285,35.62905967,28.90045162,24.97418014,39.15457495,44.45594514,53.34614287,45.8926659,43.14775319,53.47058862,24.08520402,60.71779895,51.43006485,47.81975506,47.88629223,49.65454476,51.73527618,46.6979422,41.25146716,51.3158744,51.40676215,44.80129332,48.57039103,43.62135109,56.23421964,61.90514969,35.24890603,39.84996297,52.80368932,44.67917184,47.28212052,46.64906391,49.27960354,44.09684929,48.71882612,42.67915862,46.24460827,46.65082738,42.78275561,61.74543639,64.9079995,56.61108314,43.93674265,53.91090156,51.27280246,47.85343223,46.03388804,46.25364628,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID20,9.331375507,9.6673943,25.74578974,19.52041999,14.71287108,17.46728236,18.3282804,11.39646458,8.412822416,13.87370137,17.35192152,19.52534478,14.48166963,18.33652035,18.4502536,15.887278,19.20353236,19.40325527,15.72682021,16.08657304,14.82363103,21.81379571,13.36173588,32.33308312,16.66347707,9.426509986,18.36411133,1.654869572,23.71621232,31.22493106,22.65367423,14.28377897,28.07694639,2.057943983,15.3495979,15.2115387,19.11182727,19.10245536,15.37304601,4.165080531,16.55121121,28.11462277,9.322568813,14.13619908,18.81483269,23.73609959,15.22312662,14.46079986,17.90576429,6.04558244,15.62849804,18.0813253,23.85708746,9.021040714,10.94837702,25.37720929,22.74918436,10.83152107,22.39749332,10.84393339,14.64298814,8.681004083,16.69465129,15.39849306,10.5113891,18.01384221,17.18788745,14.04365365,22.77103275,10.46816577,12.57392184,17.82145002,30.61435565,10.47870638,10.85721962,7.632650092,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID21,10.03869381,9.628292207,8.867358759,3.314105352,5.246236051,9.823162595,5.672337757,3.592399558,2.096180285,8.942016162,1.373423123,7.042749008,3.123258138,7.452505162,4.056202744,10.74681268,4.94783748,11.16796484,5.405486385,10.41268627,6.792623736,4.795989773,8.127638716,14.9145319,6.765617853,11.1955782,19.67585981,2.340338992,15.05543172,7.563664072,14.32663467,5.146588762,11.53180984,3.313615089,16.29666694,1.985867871,5.556154977,0.398595488,1.05248593,8.151662031,4.611102931,19.73365565,5.950891992,8.792953036,13.36070862,3.695395178,7.595164574,12.60945495,18.24128712,1.175813345,3.663385557,7.458375446,11.13368532,0,6.298542356,27.93545162,0,7.502660592,6.122249646,7.036181382,5.103909485,18.1377793,3.46213526,6.318226992,5.058263892,2.731692034,3.339350899,6.962012115,2.148509049,7.587584733,10.15034771,3.787704174,8.915144797,10.13781151,6.038269177,10.59390201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID22,510.0339394,501.4916899,536.7654652,616.18047,525.0838753,599.5461672,453.6302162,593.0014768,522.1628103,524.8037927,468.2285446,564.8306304,523.8138259,505.6048011,458.8990957,535.2565279,566.4159044,559.9252241,463.0356386,494.039141,486.6480569,511.2729149,417.4244499,399.5645601,470.3880053,458.1600304,444.3723246,473.2170483,415.196621,544.36836,434.8656268,471.5401615,559.5599399,386.8710101,419.8537733,565.3250895,521.0901455,501.7114397,198.2180243,375.8049393,366.2834278,400.0105772,409.84656,364.3671009,387.4781444,451.6715605,424.8760839,482.8583777,367.6844271,468.0873877,423.935343,442.5923968,377.6225299,441.4137436,331.1127703,440.2755061,363.7059177,315.3437723,519.4382833,506.6796277,564.9999603,529.9840075,488.7058011,484.6311873,467.944518,423.5966415,476.6330579,388.9948348,362.390106,391.3652834,402.9047049,404.6022964,503.484076,417.7497819,407.6427285,410.1186462,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID23,229.2110369,209.9890574,232.5724348,176.1909251,226.4413615,195.5023328,225.3400643,181.1589246,228.4602859,205.2229819,228.8785381,194.1754173,226.5277657,221.9142099,205.0445333,200.0249809,188.6834054,249.7048814,221.6384388,245.2867423,241.418257,203.3253414,241.9299607,259.5094866,221.4119652,214.6272256,221.5500771,208.1134219,235.8194546,192.129319,216.3130072,200.4869439,173.2696922,207.7794081,179.6163948,196.6627734,252.2535708,180.3877642,117.8711155,149.3563065,222.8482821,212.0787897,209.1914096,160.2532739,177.2443521,216.3861254,244.5397024,183.8143756,183.6073464,207.9123888,178.8672709,183.7597989,162.9060231,169.2717868,260.5316496,228.2728783,178.0084906,189.3759042,178.8421923,191.35812,220.3143219,196.9315731,189.2482801,217.8451281,207.4713679,197.8289257,196.7635422,134.2727029,138.9057521,185.378531,211.1882652,176.304182,165.3925136,34.22675653,51.84922922,59.48750254,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID24,36.04257077,32.78729759,31.48560705,32.60215741,32.38839649,32.60709201,32.91689815,31.05063857,32.42280048,28.41488414,33.27177364,32.29797419,31.76040506,32.43756572,33.62424598,31.5877125,33.48186962,32.33706041,36.71260248,32.58406279,33.12488614,32.45581785,37.23999471,30.08924249,28.08129778,28.36287955,29.08057134,28.72585334,28.00468984,28.76611764,28.94470901,27.43430063,29.13870046,27.69165796,28.42057272,31.68967851,34.72786506,28.60983943,31.84216456,32.32069664,30.35090216,35.03262038,30.51649765,30.56389127,30.26323511,30.92113554,30.85680026,32.73024931,32.32195211,31.89154967,31.2573116,30.56501795,29.38688294,29.2328642,30.78207051,30.89651593,31.77025301,30.9545098,30.24561848,29.62260478,30.76441052,37.60154673,31.46578779,33.03812024,29.88679802,38.76638576,31.58555403,29.80398926,28.92013751,31.49896077,30.5477473,30.00984521,30.80776068,30.8597091,30.47416467,29.83124185,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID25,2.031874591,1.66583616,1.93353166,1.346355655,1.692655443,1.3449492,1.441195812,1.807541582,1.726879569,1.544432593,1.338131576,1.686773314,1.529903961,1.486848572,1.987658074,1.587602943,1.721644776,1.381745494,1.830165387,1.688680053,1.526658173,1.462860004,1.980676678,1.484839826,1.395577991,1.506807859,1.625667864,1.013280085,1.299946585,1.522964896,1.557694574,1.28921098,1.221660067,1.503912551,1.312266707,1.467283839,2.140965773,1.442121639,1.426498841,1.509266397,1.270197517,1.876030343,1.546906198,1.630886902,1.58735671,1.245159992,1.802171344,1.472969383,1.607766339,1.517170928,1.738301354,1.482371609,1.702624413,1.279103879,1.198406835,1.634032913,1.658083574,1.326593589,1.530061814,1.283801172,1.550356774,1.631305966,1.514733338,1.2564567,1.847934228,1.746532014,1.557067922,1.954850427,1.687230258,1.351539584,1.496080649,1.554754858,1.598903826,1.475545188,1.207744161,1.474315623,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID26,9.647784591,11.71645203,7.69596554,11.92403111,12.69984723,9.182096,8.427760968,13.19943976,8.721085496,8.403849388,11.01329589,12.36898668,9.125629356,11.47514375,10.98361942,8.650926191,11.25020003,12.20586247,8.500291706,13.95352476,10.06339725,8.661591902,12.67455499,12.69978924,7.238122807,12.882102,12.65651336,6.846561823,10.87402334,7.174010977,7.77101909,9.728843632,9.408028297,9.653581703,11.14398495,9.954086061,12.15029453,7.666101232,7.660581166,11.80162879,11.1334992,7.635895279,11.48457306,7.079041704,13.27633693,8.211331753,9.383118506,8.802338595,10.7494666,11.31750069,9.219999491,6.445884874,7.416464192,8.251665113,14.29168579,9.155605601,6.808823758,4.918327749,10.64448289,11.07711569,8.737707212,8.63748926,11.24884829,9.958859334,8.687258114,7.175048699,7.939759729,13.81425391,7.236299018,11.41264877,9.059921666,11.87176595,9.467093629,13.33065255,10.29391759,15.31177028,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID27,1.622910434,-0.867909887,-5.45981441,2.158378205,-2.842876177,-1.593832216,-5.252615805,-0.614352052,-2.737515877,0.41997427,-5.035322353,0.811604452,-1.244964101,2.282586725,1.822501603,-0.589725119,-0.309735811,0.152994487,-0.326368364,-2.206280056,-1.97031556,1.232244859,1.956861986,-2.608010182,-2.968248296,8.930897309,-0.949441778,-5.760746045,4.573666108,-1.346336772,-6.415673771,2.573252765,-3.124014242,0.85847393,0.967529131,1.940614033,-1.503836225,1.357151898,-3.196106804,0.612150329,-0.035202641,-1.483005,5.201385133,-2.34578932,6.684076332,0.288614187,-0.430787702,2.637295304,4.230029138,-1.746291812,-2.05473941,7.657532953,6.445109276,-3.057396382,-1.779174065,1.276157205,-1.228907431,-2.2060229,-0.68034626,-3.47114634,3.440235805,-1.050476404,5.523280587,3.510622503,-0.854186236,-3.873854891,-2.816079718,4.003115576,-2.273155032,1.760377693,-6.514088981,1.856280819,0.157996886,1.521806377,0.2549992,2.908363084,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID28,18.62384758,17.71771701,12.40689545,21.54277917,16.46406853,16.07725883,15.49059331,20.57242468,8.106749313,13.77020488,10.12794607,16.97364694,14.32210859,16.82086695,16.82980069,19.92855755,12.12464257,19.14842202,10.60347209,13.91995141,12.88497561,14.400639,21.09584514,16.92457309,4.020889458,26.48545059,13.89190711,9.316919055,20.22511983,10.13222999,1.681102946,18.98680182,4.203387309,20.03177958,20.58990056,20.6822012,10.14348147,13.3662329,6.203590431,16.49742914,17.13788588,13.00008792,19.27116813,7.686217561,20.16081882,14.09335409,9.917166655,20.96703589,14.83493771,17.68433837,7.209840366,23.69013636,22.35320972,9.9529142,15.08545913,11.93523877,7.683418277,16.39578398,16.31124169,14.68415994,23.74946815,12.29377556,19.30175776,25.87617436,15.55289202,10.03415722,7.509447969,13.92098471,12.27891094,21.73688538,16.56899878,13.34521481,16.07511047,17.83889785,18.96720269,26.58680666,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
