ID1,12/6/2016 13:33,12/6/2016 13:35,12/6/2016 13:37,12/6/2016 13:39,12/6/2016 13:41,12/6/2016 13:43,12/6/2016 13:45,12/6/2016 13:46,12/6/2016 13:48,12/6/2016 13:50,12/6/2016 13:52,12/6/2016 13:54,12/6/2016 13:56,12/6/2016 13:58,12/6/2016 14:00,12/6/2016 14:02,12/6/2016 14:04,12/6/2016 14:06,12/6/2016 14:08,12/6/2016 14:10,12/6/2016 14:12,12/6/2016 14:14,12/6/2016 14:16,12/6/2016 14:18,12/6/2016 14:20,12/6/2016 14:22,12/6/2016 14:24,12/6/2016 14:26,12/6/2016 14:28,12/6/2016 14:30,12/6/2016 14:32,12/6/2016 14:34,12/6/2016 14:36,12/6/2016 14:38,12/6/2016 14:40,12/6/2016 14:42,12/6/2016 14:44,12/6/2016 14:46,12/6/2016 14:48,12/6/2016 14:50,12/6/2016 14:52,12/6/2016 14:54,12/6/2016 14:56,12/6/2016 14:58,12/6/2016 15:00,12/6/2016 15:02,12/6/2016 15:04,12/6/2016 15:06,12/6/2016 15:08,12/6/2016 15:10,12/6/2016 15:12,12/6/2016 15:14,12/6/2016 15:16,12/6/2016 15:18,12/6/2016 15:20,12/6/2016 15:22,12/6/2016 15:24,12/6/2016 15:26,12/6/2016 15:28,12/6/2016 15:30,12/6/2016 15:32,12/6/2016 15:34,12/6/2016 15:36,12/6/2016 15:38,12/6/2016 15:40,12/6/2016 15:42,12/6/2016 15:44,12/6/2016 15:46,12/6/2016 15:48,12/6/2016 15:50,12/6/2016 15:52,12/6/2016 15:54,12/6/2016 15:56,12/6/2016 15:58,12/6/2016 16:00,12/6/2016 16:02,12/6/2016 16:04,12/6/2016 16:06,12/6/2016 16:08,12/6/2016 16:10,12/6/2016 16:12,12/6/2016 16:14,12/6/2016 16:16,12/6/2016 16:18,12/6/2016 16:20
ID12,0.816642098,0.833119629,0.848193235,0.870057254,0.839571775,0.855867898,0.827846027,0.893673666,0.859306941,0.854496464,0.84536697,0.836637715,0.832774744,0.816842057,0.847141948,0.864410588,0.854886392,0.86384428,0.832214109,0.857320585,0.854156451,0.860127933,0.885555885,0.848505981,0.849790272,0.854885623,0.872303731,0.867289081,0.83582257,0.846342279,0.875600809,0.872112841,0.881392231,0.869526686,0.866462224,0.865169318,0.865106405,0.906891516,0.855886098,0.892559401,0.866439395,0.866573684,0.886196074,0.864972992,0.926635034,0.98323204,0.997867538,0.974277818,0.938116381,0.968135541,0.96927063,0.978721836,0.972503763,0.953728435,0.990126712,0.981475086,0.991305156,0.956944346,0.970726645,0.974449329,0.985183636,0.963342309,0.98643463,0.959180925,0.977636213,0.976303961,0.951678892,0.952956693,0.878284324,0.971748802,0.979513852,0.994286295,1.012385137,1.017007888,1.043966796,0.981216153,0.988160196,0.970420947,0.90111006,0.916179866,0.927185951,0.915018328,0.922423187,0.947759553,0.889301452
ID13,0.182069923,0.144820871,0.152527771,0.147963964,0.155128133,0.156069902,0.133251287,0.166648969,0.152565005,0.165936372,0.143802935,0.157548967,0.1337524,0.160409228,0.163706353,0.135317741,0.132100202,0.138370597,0.109768563,0.130267117,0.12826532,0.121630373,0.124493349,0.120742653,0.139272038,0.130506801,0.13651369,0.123743791,0.136360392,0.134496778,0.11927119,0.1313074,0.124865696,0.109319143,0.105454157,0.117280865,0.109403737,0.129912222,0.125213557,0.144353145,0.134001872,0.116796388,0.123467722,0.113577987,0.111877043,0.130946645,0.142794948,0.124317419,0.115271828,0.143117175,0.146747174,0.164337209,0.103498659,0.135310494,0.156962809,0.150008577,0.186708336,0.146127058,0.237984433,0.144048812,0.197205241,0.115814378,0.156243293,0.129283879,0.104610212,0.135478778,0.149557418,0.125562147,0.203955861,0.145908974,0.113452209,0.125843088,0.151998584,0.141858894,0.157164926,0.13624316,0.141175336,0.139589479,0.137995572,0.110718807,0.128758487,0.129707992,0.166395123,0.120800726,0.138048739
ID14,0.527127561,0.513908063,0.519716248,0.519296662,0.515340621,0.514145227,0.503179693,0.549305669,0.517168911,0.505532745,0.501134254,0.495759206,0.504993741,0.497659609,0.499810654,0.514582659,0.50662042,0.514470663,0.509152557,0.512412739,0.512369211,0.51588167,0.529306729,0.514620252,0.518379299,0.529064765,0.531663409,0.525352885,0.514814632,0.51349563,0.528634014,0.52836354,0.532006946,0.521778383,0.520426369,0.524892526,0.525540063,0.541856078,0.526150859,0.5249188,0.526282383,0.529134045,0.535312317,0.52312752,0.549674856,0.573309343,0.584609344,0.570473713,0.549395186,0.572026317,0.563823097,0.583151424,0.575877322,0.57716105,0.590946096,0.56959833,0.597315579,0.573980893,0.568171037,0.592043125,0.582051746,0.571747892,0.585281,0.56511696,0.579984451,0.576352107,0.562728205,0.564291841,0.52052912,0.562423417,0.574421255,0.580906345,0.601674623,0.599484679,0.611849438,0.587870339,0.58174129,0.582584667,0.539119277,0.560384195,0.560693321,0.552055519,0.54953181,0.566743879,0.548342231
ID15,1.253748555,1.225417625,1.256582211,1.25239168,1.217744828,1.239254268,1.181905511,1.259233469,1.248353593,1.20860335,1.236688682,1.187859972,1.213636162,1.199913457,1.189925808,1.253509246,1.19828138,1.214449139,1.186230149,1.189982534,1.237025998,1.231418858,1.246938909,1.230552603,1.220300778,1.236815315,1.281867352,1.2420563,1.239720289,1.233584949,1.263201551,1.258761548,1.235621693,1.256825212,1.251023525,1.233320356,1.255436598,1.241218313,1.261132466,1.231207906,1.266259702,1.269077529,1.255655035,1.242624702,1.291133725,1.336329158,1.362161886,1.313335155,1.277331749,1.324813154,1.312987988,1.32559185,1.348814161,1.300835209,1.377954189,1.311028897,1.359973482,1.312178528,1.32376442,1.392433612,1.360975893,1.358101301,1.390401473,1.346177068,1.386910622,1.358141418,1.341689922,1.331434611,1.212093293,1.327658963,1.359681567,1.351356658,1.417093446,1.381427512,1.405884581,1.365450194,1.344271139,1.345857731,1.231813666,1.252814464,1.280744746,1.280363196,1.261373324,1.290411635,1.212819776
ID16,3.992301083,3.614517622,3.912635709,3.853066541,3.517872243,3.751263238,3.370078797,3.771669798,3.841985285,3.361215692,3.840627966,3.539651142,3.760019243,3.602444466,3.598034205,3.904364127,3.498791066,3.528083905,3.488427948,3.371277557,3.720759744,3.641174411,3.645724496,3.726198627,3.543117325,3.720669443,3.915026176,3.734010594,3.798496068,3.67155152,3.736423197,3.754679503,3.47633666,3.705009154,3.779817684,3.773798617,3.752248547,3.514123351,3.846089587,3.4984267,3.796979235,3.893380203,3.797607645,3.684678072,3.692480484,3.383888348,3.672508967,3.393754555,3.386314754,3.365790957,3.497066608,3.497682289,3.757935205,3.491838683,3.869735101,3.326842488,3.641333285,3.471743281,3.529696617,3.939268592,3.533425872,3.676938839,3.788251883,3.473169529,3.891456344,3.566165539,3.605174184,3.622692237,2.845929184,3.605363298,3.77382431,3.462561293,3.754760344,3.693955581,3.522668858,3.637209273,3.502432902,3.519237544,3.089900712,3.174940495,3.315170881,3.399199972,3.231367013,3.366287127,3.065681656
ID17,7.698177409,7.174353176,7.651600422,7.486712773,7.045709221,7.33757706,6.833137694,7.391354426,7.397007715,6.883082443,7.377785546,7.071440061,7.42599317,7.203610786,7.22730437,7.621839027,7.022459327,7.183307583,7.169252441,6.895391499,7.39511907,7.296394569,7.351446765,7.465214138,7.211643643,7.502647683,7.731711157,7.507854348,7.507481561,7.371615639,7.459683372,7.537332596,7.199744985,7.389610367,7.542420094,7.58016967,7.558489546,7.263165451,7.675898348,7.18731823,7.647127368,7.752373324,7.575840626,7.434137431,7.230257475,6.435248632,6.909229341,6.552956457,6.492479686,6.621274262,6.73508783,6.776584656,7.110419014,6.841239381,7.383931711,6.532409318,6.949908245,6.773646298,6.950947729,7.389988673,6.850772738,7.03166643,7.251223146,6.789113922,7.305534632,6.891592871,6.876456795,6.911690012,5.93327637,6.964997774,7.086715794,6.750335057,7.142036449,7.023103052,6.753765896,6.982137997,6.761926618,6.727013063,6.086996477,6.344854292,6.587708328,6.694899629,6.431740615,6.589935079,6.253046981
ID18,15.01720797,13.93961484,14.36575328,12.80865296,10.92461902,12.22526773,11.6726893,11.4411028,13.57116966,11.91449758,14.15303592,11.2311572,13.21477225,11.5489311,12.23369773,14.18464876,10.95864454,9.502750699,11.52511624,8.191057691,12.48177225,11.37123328,10.43712268,12.46391818,10.73427593,12.11320475,14.02308872,11.76485849,12.65458815,12.79526596,12.44408944,12.32577629,8.713206363,12.3498523,13.02896736,12.04919924,11.79384484,9.017118874,12.90089257,9.219465049,13.41762341,14.24413418,11.84454562,11.61241905,8.900717968,7.272548384,7.42889818,6.98111142,6.225414016,8.868106033,7.498196397,7.853355136,9.963534395,7.211426331,9.797449849,9.24401505,10.28501116,6.391382213,9.225077538,11.95389995,10.05372899,11.43302732,11.2701788,8.853716659,9.968332527,9.410694911,9.756701845,9.243681189,8.662404577,11.5466128,9.333870706,8.671547223,10.06432217,7.66172475,6.783815445,9.094271375,7.16026043,8.580932951,4.6758306,7.078403419,7.345414198,9.16740857,7.34113624,6.453613605,6.014605012
ID19,66.69640033,65.03517889,65.22466146,63.31955872,60.28343081,62.81860896,62.05851197,60.07080025,64.43041251,62.29780381,64.9191634,61.48925962,64.4716509,62.41733715,61.43458281,66.22540169,62.2726712,61.00051278,62.58932076,59.9115941,64.99493428,64.17061194,62.80558164,65.24207693,64.0293644,64.64455527,67.17715717,65.33063376,65.11015182,65.11989048,66.09932048,64.64502793,61.21790044,64.21394441,65.78747818,63.99819197,64.76782239,60.98904648,66.22743521,59.64878244,65.88789073,67.85391328,62.94972678,65.20939129,62.6187293,61.28579281,61.28618723,60.21222933,59.09015676,62.45902085,60.22125732,61.15331935,65.14834029,59.50127347,63.7403247,61.14742987,63.0993845,59.06616004,61.78148107,67.91192484,65.57290427,67.25015757,66.74385266,63.19627058,65.83900896,64.25863867,64.74069794,63.73863068,63.22409972,68.3826158,64.87477745,63.83987903,66.14345029,62.48833215,62.0876192,65.03800351,62.53406677,64.45603458,57.40808918,59.70659655,60.11155486,62.31193477,61.19693853,60.87966249,56.3459932
ID20,16.23393129,24.53829439,13.07922216,21.17316597,11.69911967,21.61067039,14.94850963,17.24039635,16.93153918,24.50806286,19.47999826,9.167772682,19.5267304,20.5384611,7.543104832,16.53377286,26.17599618,24.55449053,15.02320676,20.08563376,16.93699352,14.86390659,18.21938289,6.060836938,11.62829916,11.9257448,20.14579138,15.3613676,22.43904375,16.0608957,14.47443122,18.00022104,14.06824418,15.01889922,24.82794709,18.38825314,7.382383613,4.247503504,20.46213107,22.31611523,13.56177017,10.73118055,18.34088665,28.38167827,6.510789615,8.841650657,10.68688827,23.04941761,21.77607722,14.46237551,10.01526484,20.70275886,11.56754868,22.14453627,15.13249745,23.01452844,15.04466658,19.26817431,24.25152652,17.08584688,21.56643009,10.41534054,14.77046638,12.31598283,18.86630728,16.70463126,14.36933433,21.33872893,18.74930478,2.996230376,13.84813246,30.36562617,10.34414171,19.89835578,18.77108487,26.44326357,15.41192275,16.60624845,12.29788632,19.39272551,17.18348817,20.46900948,18.63314375,21.38276202,10.52936335
ID21,12.03670665,5.053197458,6.413857743,1.812712036,7.817732493,7.153519893,4.750483318,6.472281081,2.880286598,17.15968306,12.09123995,11.40457139,12.56061506,7.675626234,10.74186921,6.772298157,4.90461819,4.577625816,14.5853045,4.814415361,13.14074057,12.81947998,14.45285297,5.280121447,3.898972037,3.82999436,6.429115464,0.029971041,13.62640217,8.92008917,6.912586533,11.64331838,10.28187363,1.74427654,5.416998505,14.80171553,3.244914076,7.573755671,4.11762367,1.106225808,0.49039705,0,6.30961704,3.982401684,0,6.484397097,9.255760114,9.29959164,4.495442325,1.181132207,1.678893133,9.970298904,8.921455381,4.879228203,9.800185628,6.420071426,6.864314411,14.82189079,13.36751775,10.47971182,1.200591609,5.901317428,5.873272383,6.239653949,3.391013015,4.285355161,3.690337677,18.08218742,6.313010882,1.294838407,9.424677986,5.622553006,9.580344297,9.550388245,4.198744193,4.025599594,4.792936999,5.547503637,2.629739888,6.268963826,10.43122381,6.07206961,4.61269687,11.05057498,9.886643151
ID22,604.7994909,594.433546,603.3254477,594.9949256,572.8054338,590.2669819,556.5234186,569.2123941,584.4985333,566.5393607,588.8602282,564.5924925,578.9144069,575.7386304,552.9334662,592.4350997,572.0871126,564.5370273,560.607225,561.3835318,581.243779,577.9321835,573.2266713,589.2851003,573.0251824,573.5355697,592.2995626,586.1252859,577.8412296,579.5764154,584.1535227,578.7688449,560.8473242,571.1859723,581.0497813,563.2238422,570.0535556,552.9872185,580.2909077,548.5664441,569.2974525,581.6860237,559.169799,578.6133235,575.1895704,577.9219752,572.5075698,560.9689599,562.1525919,559.0530846,557.1320239,567.2973995,591.854745,555.1353261,578.5486182,550.1714463,564.2047703,555.514333,564.2078236,600.4803526,584.3627507,585.6043638,594.0178787,566.9252011,591.493553,579.1737685,588.0674183,585.3639951,561.8483327,580.8194077,592.3455519,570.6572251,600.0318265,586.2019288,591.4578932,598.6411361,576.6317836,583.3748563,546.7728494,544.7704772,543.6844963,551.1505744,559.7509558,564.1322162,516.9908945
ID23,67.14420573,50.41805266,54.21109414,49.72849293,57.6601514,44.92691885,61.60920485,71.13118933,63.32789908,89.60580684,74.94685269,77.69583416,55.85995306,58.18493992,113.9417267,68.29150325,53.30157513,50.74855813,65.03153798,48.30884838,46.33724868,40.71080542,54.68903415,39.68634974,56.77470388,56.37151006,47.73499164,43.89417131,57.15442032,42.21973157,37.69523054,42.58743647,52.35590442,75.54199547,63.58998146,89.62109634,70.45584876,69.07588377,45.68225175,81.36643975,71.34452851,47.15889211,76.89609614,59.54648316,33.49643538,49.10548495,83.46866952,56.84066097,46.77693875,84.35547438,75.26257131,88.33921012,66.11061106,93.32078388,98.46424829,109.4351245,104.312974,57.63096328,113.6394987,50.70231549,77.92980191,80.48134787,65.73496034,82.63890518,37.89016006,60.78819074,45.59135985,36.79060764,79.07221321,76.94367526,32.96008806,63.40144095,43.93708158,74.7019385,49.32773496,51.26962508,73.02561166,56.07333689,62.80323124,53.84026583,61.9518722,58.41344636,62.90473975,56.06097446,79.52936973
ID24,31.11928394,30.25522602,30.43429885,30.69820838,30.80122618,30.72302738,29.55921344,30.34614043,29.95450816,29.63146548,27.57314525,29.9054563,30.06153122,30.48692052,32.41137711,30.45638727,29.70201838,30.61595333,29.2207555,29.74155404,29.25711123,29.83814859,29.44123643,29.45327915,29.6054184,29.3937939,29.85132087,32.7833288,29.61100226,30.04147744,30.18141001,30.02240703,29.09333798,29.94441141,28.25716001,29.31967316,27.69986008,29.83131984,29.99826079,29.20174358,29.59454241,30.55531551,28.80577959,29.41177672,30.22999809,29.30543623,27.2964881,30.09947403,30.69577536,28.11695483,29.77008473,30.12341328,29.91031382,30.25723702,29.86585886,29.70217056,30.65160255,30.83594124,28.72861709,29.87634658,30.53626725,31.66432764,30.6444667,30.19477474,30.86162825,30.63822355,30.34200603,30.32904954,30.01536132,29.53750236,29.84745179,31.9424716,30.08979187,30.86444016,30.72140775,28.81722581,30.91782978,30.84333555,30.38574717,29.27711949,30.46449347,30.08568304,29.33472712,28.09140998,30.45918315
ID25,1.363667669,1.903194126,1.785755819,1.797580268,1.473312591,1.407706684,1.704518863,1.614537125,1.476199641,1.565588171,1.605205452,1.271471313,1.913548601,1.454748311,1.190589134,1.741986499,1.475730639,1.640359584,1.985129339,1.247667499,1.560684807,1.405538895,1.480310949,1.704961155,1.679980726,1.708168563,1.546775361,1.305192848,1.939012246,1.719083392,1.569652641,1.531018707,1.680620431,1.574303322,2.210323508,1.645438041,1.343453516,1.657794547,1.364283237,1.380800608,1.92733948,1.652517122,2.251099663,1.751286982,1.217810216,1.447144443,1.44461855,1.722393561,1.62803104,1.370277652,1.420176976,1.063928969,1.559617433,1.653956655,2.005974299,1.705202914,1.380896915,1.41916637,1.378895762,1.752188326,1.699120796,1.741077085,1.781664317,1.444190244,1.463227623,1.918537544,1.588100819,1.407899866,1.600258061,1.883756163,1.635500014,1.756863481,2.061441494,1.765253815,1.845933301,1.474325437,1.314047462,1.549200256,1.869975729,1.866751648,1.467991741,1.05950622,1.25603687,1.48000286,1.402657461
ID26,8.985407605,9.95535047,10.07861829,7.414199015,7.266235643,7.133134246,8.768690414,10.98390969,7.389358481,8.018516962,11.63199935,9.828764748,11.11276367,13.12836252,9.620948673,13.20646862,10.1415035,13.61167085,9.877484255,10.11900725,7.035780846,8.678878422,10.59048152,14.28841995,9.477246582,9.855584221,10.20601606,9.240539938,10.38298624,8.697885734,10.58105086,8.855147974,13.57400412,8.901347256,8.277759163,9.359895143,8.186371696,8.358306707,9.533407402,8.392323063,10.07470049,7.425234524,9.514154733,9.420603044,7.340185123,11.12015257,8.145797555,8.354210409,8.600160366,8.84924422,8.969663003,8.234040473,10.27658034,10.27502837,9.424133552,11.09361502,12.40674942,6.488978153,7.938587173,9.962872534,7.590533241,8.410619891,7.155129237,9.017496944,9.543916426,8.501041592,7.228251333,7.116960468,9.893419852,9.452765639,7.824048486,5.847248275,9.107660097,8.205638134,9.482052369,7.237283285,9.195316901,8.944517316,7.921451487,10.10953783,8.673028194,11.84653763,8.702801691,11.6207776,8.4089832
ID27,-1.66544614,0.326707627,-0.179034401,-6.723291761,-7.217846198,-2.325747037,-3.086378484,2.05874697,-0.399638341,-3.773098668,2.147612531,5.024830729,2.191855584,4.25917716,4.293547613,4.31224418,4.325293482,2.918667837,6.202074074,2.374659386,-7.229236516,-1.587280441,3.931822666,8.475725737,5.212784227,2.333947609,-0.052782334,3.130541838,-2.320503826,-3.777892725,-1.245680599,-1.151075565,7.712375286,2.174764291,0.38045949,1.756474286,1.0086267,-0.816629692,1.947647915,3.434612091,9.464037322,0.894858834,4.443567911,0.658643446,-3.819726857,5.343716547,0.706720988,-5.06045968,-1.377242841,1.680763387,1.489016389,-0.996656344,2.798958877,3.186497573,3.550677677,3.676544619,11.34807089,-4.760733405,-2.036370822,2.031038532,-3.299740315,-11.90005833,-3.914809292,-6.098682759,-1.003604437,-4.521018897,-9.758278539,-5.450310038,0.504206569,-3.376550213,-0.018100808,-3.073224264,3.657539411,-2.115406968,-2.605994257,-3.636535378,-3.931119555,-2.868394771,-2.700289992,0.553542115,0.931497325,4.581106817,2.277779638,2.591908601,2.836188164
ID28,14.19085949,17.76756483,19.36385548,6.743765503,13.67099967,12.10868606,20.17564456,19.14837418,15.55481211,9.795777241,20.52174095,20.33323108,17.41829179,22.12075528,20.53056639,22.4200625,19.34358541,20.29169113,23.28616266,24.22998106,7.475767189,15.47389141,22.35124201,24.80340361,26.17650716,26.41170251,22.93703222,20.38663642,21.2665282,14.58354877,22.47710175,19.01106465,25.04492407,17.76728731,18.39668598,20.395988,23.75053098,24.30465821,22.09240674,20.35352817,26.56262002,18.25174397,24.2538296,19.46596732,12.83787965,24.648981,17.2142345,11.33599994,15.49737122,21.74697605,24.55049268,15.12038918,20.51015471,21.35924063,19.63999898,21.43093012,26.84224653,1.762610867,17.07204533,22.42444017,14.53482282,15.45216815,8.580457689,20.59595207,15.67305489,17.80425236,9.653681996,8.082630027,19.77155039,12.16555704,17.53598664,2.765293786,24.22228375,15.29267183,18.74464086,2.191968356,15.56701825,19.36900638,13.55016593,19.8666925,16.75373292,23.39842721,16.52377923,18.54594727,19.07795867
