ID1,10/12/2016 23:26,10/12/2016 23:28,10/12/2016 23:30,10/12/2016 23:32,10/12/2016 23:34,10/12/2016 23:36,10/12/2016 23:38,10/12/2016 23:39,10/12/2016 23:41,10/12/2016 23:43,10/12/2016 23:45,10/12/2016 23:47,10/12/2016 23:49,10/12/2016 23:51,10/12/2016 23:53,10/12/2016 23:55,10/12/2016 23:57,10/12/2016 23:59,10/13/2016 0:01,10/13/2016 0:03,10/13/2016 0:05,10/13/2016 0:07,10/13/2016 0:09,10/13/2016 0:11,10/13/2016 0:13,10/13/2016 0:15,10/13/2016 0:17,10/13/2016 0:19,10/13/2016 0:21,10/13/2016 0:23,10/13/2016 0:25,10/13/2016 0:27,10/13/2016 0:29,10/13/2016 0:31,10/13/2016 0:33,10/13/2016 0:35,10/13/2016 0:37,10/13/2016 0:39,10/13/2016 0:41,10/13/2016 0:43,10/13/2016 0:45,10/13/2016 0:47,10/13/2016 0:49,10/13/2016 0:51,10/13/2016 0:53,10/13/2016 0:55,10/13/2016 0:57,10/13/2016 0:59,10/13/2016 1:01,10/13/2016 1:03,10/13/2016 1:05,10/13/2016 1:07,10/13/2016 1:09,10/13/2016 1:11,10/13/2016 1:13,10/13/2016 1:15,10/13/2016 1:17,10/13/2016 1:19,10/13/2016 1:21,10/13/2016 1:23,10/13/2016 1:25,10/13/2016 1:27,10/13/2016 1:29,10/13/2016 1:31,10/13/2016 1:33,10/13/2016 1:35,10/13/2016 1:37,10/13/2016 1:39,10/13/2016 1:41,10/13/2016 1:43,10/13/2016 1:45,10/13/2016 1:47,10/13/2016 1:49,10/13/2016 1:51,10/13/2016 1:53,10/13/2016 1:55,10/13/2016 1:57,10/13/2016 1:59,10/13/2016 2:01,10/13/2016 2:03,10/13/2016 2:05,10/13/2016 2:07,10/13/2016 2:09,10/13/2016 2:11,10/13/2016 2:13
ID12,0.76092493,0.703574411,0.725601179,0.736409953,0.76349355,0.778503668,0.750354609,0.707527054,0.748757122,0.776042664,0.708298281,0.74382511,0.748387168,0.722488269,0.760041436,0.698220987,0.720279433,0.708193508,0.657880461,0.675869788,0.709707111,0.676225527,0.667485542,0.660987191,0.639525314,0.783516263,0.7280874,0.657568108,0.738065111,0.767412199,0.73923901,0.735284073,0.697406654,0.8234127,0.853928133,0.740653388,0.670380552,0.689377435,0.73626481,0.733226287,0.867637024,0.838529806,0.765621259,0.715641121,0.634477742,0.625072385,0.679876475,0.696828754,0.634297067,0.611311325,0.701157145,0.689739936,0.627237737,0.70721559,0.709355384,0.640792758,0.727044646,0.66885247,0.663376312,0.724290658,0.705234685,0.664178722,0.690764762,0.635707332,0.692671674,0.687196966,0.652147504,0.704456362,0.662446606,0.680077857,0.705569627,0.628765258,0.613299347,0.646868784,0.6851957,0.679943947,0.69158942,0.687001349,0.653109248,0.672096299,0.669106528,0.661061365,0.61387855,0.62508414,0
ID13,0.230192841,0.210391905,0.249524582,0.200398213,0.257586115,0.262236221,0.231001989,0.24890793,0.228417678,0.240579542,0.220292169,0.198199163,0.190894667,0.217280268,0.194353749,0.187938084,0.21848549,0.173900969,0.176294908,0.228168506,0.199865188,0.222574197,0.274035817,0.261835259,0.230930253,0.35177589,0.184631234,0.288225072,0.222234976,0.165283339,0.237337269,0.161583833,0.200672479,0.228957569,0.221829627,0.204973111,0.196019139,0.192957945,0.195841036,0.156592538,0.255649352,0.23834728,0.190237357,0.161823159,0.204949924,0.19649893,0.196222001,0.204207219,0.202746146,0.24160624,0.333780365,0.273197467,0.209126323,0.274231502,0.175636268,0.172525705,0.259661961,0.190059192,0.191311402,0.195659122,0.214373254,0.196859215,0.246307357,0.192786816,0.18163507,0.253313046,0.226151795,0.196458056,0.196812375,0.234086799,0.229126138,0.193531133,0.231397008,0.222202487,0.188458808,0.214026798,0.184362074,0.207702472,0.197374129,0.267214051,0.278445838,0.216625973,0.236282307,0.252012678,0
ID14,0.532184993,0.530105539,0.522908553,0.5390884,0.549099307,0.540804572,0.539108834,0.5198083,0.537570275,0.538410736,0.529144758,0.520264717,0.526836282,0.520349266,0.521761604,0.510764357,0.508438658,0.511895556,0.510129868,0.515293402,0.525417975,0.51634124,0.516865817,0.516320604,0.524831328,0.516923435,0.526969272,0.516014913,0.533493788,0.527688581,0.517597211,0.50840174,0.535662986,0.542044281,0.563810901,0.518718492,0.529630082,0.529485417,0.528292916,0.526963502,0.556977418,0.56413704,0.536522706,0.534791018,0.508899134,0.520521088,0.533400018,0.520776774,0.516237592,0.530007172,0.53077833,0.538959376,0.526353931,0.538307377,0.533117579,0.517218701,0.541263384,0.536610306,0.519417284,0.521547398,0.521326976,0.519850824,0.523136815,0.524150041,0.514101896,0.524552161,0.516393651,0.520388567,0.516779371,0.518634594,0.515615203,0.48674947,0.485307058,0.51591022,0.524570368,0.514239947,0.513077793,0.516098266,0.522284655,0.543633668,0.519491849,0.524651998,0.519432501,0.51380035,0
ID15,1.252198972,1.22435588,1.202191038,1.251898833,1.28126677,1.270596109,1.25484465,1.242719853,1.247836885,1.241842411,1.233374679,1.220636521,1.24438204,1.217358373,1.240220093,1.21511247,1.203980976,1.210067408,1.184921497,1.192191105,1.239149249,1.210175479,1.170335604,1.18251333,1.191461971,1.156517872,1.24924875,1.161382835,1.235717564,1.248866235,1.213064759,1.208390611,1.236077894,1.259196019,1.315043852,1.212399343,1.20590446,1.263583181,1.232143582,1.237487692,1.281316501,1.29335957,1.254698676,1.257207376,1.16644122,1.201079105,1.249122188,1.201082293,1.217368967,1.212227943,1.214807707,1.247802132,1.194863592,1.24044512,1.229206647,1.195884693,1.231640624,1.251262858,1.215336736,1.2370133,1.232531112,1.213229187,1.226106042,1.221900921,1.2259802,1.221269164,1.198937255,1.211741242,1.219560704,1.230393727,1.204746564,1.137316825,1.137436058,1.201806639,1.238276046,1.190089724,1.219108383,1.216757436,1.194321859,1.232400503,1.20139433,1.217596,1.19887022,1.168162556,0
ID16,3.677311113,3.830947752,3.335881273,3.78675231,3.938408132,3.675865496,3.810255906,3.660871871,3.822172322,3.479412176,3.704429846,3.488090473,3.664545526,3.626963288,3.547214117,3.718602042,3.477760527,3.625467053,3.694535043,3.356269065,3.887219577,3.690308256,3.678017261,3.399691066,3.894942068,2.920484257,3.57853373,3.451893518,3.726551784,3.57896774,3.484361666,3.396862899,3.797498414,3.498133483,3.714217189,3.233457271,3.771073146,3.994622064,3.606832493,3.720229904,3.393780994,3.831852965,3.63750515,3.930528967,3.635891316,3.732798044,3.970466919,3.488378907,3.812980204,4.017528301,3.589468964,3.905769974,4.001305772,3.856220079,3.771332946,3.749746759,3.499110849,3.985833418,3.835927607,3.684561353,3.73092973,3.592338839,3.824948416,3.854751978,3.585258568,3.650884751,3.627400162,3.692708769,3.666851863,3.810888829,3.456179633,3.520223274,3.492329666,3.738384322,3.890612838,3.57959295,3.637842984,3.721500147,3.721141581,3.872931801,3.769039468,3.834496478,3.811909012,3.568831578,0
ID17,7.408712717,7.485961755,6.920409698,7.473791856,7.702638269,7.4916233,7.62672863,7.520730423,7.628469001,7.266071647,7.427229658,7.160263653,7.38126319,7.379232749,7.286145747,7.481897981,7.168210572,7.418756516,7.587270339,7.073731715,7.859945631,7.443764592,7.459632188,6.92223135,7.623133294,6.389883437,7.225427487,7.139834213,7.467076666,7.303534236,7.259129574,7.116864166,7.584639392,7.430671957,7.752388878,7.183224158,7.649038226,7.989469563,7.537990583,7.602955587,7.31373245,7.946788831,7.595003986,7.911929193,7.568424732,7.556132693,7.995024558,7.39967319,7.601596689,7.947625686,7.503890101,7.792265897,7.913639092,7.705584733,7.682671234,7.583225068,7.268234092,7.933907483,7.677196349,7.541550848,7.581866269,7.404128654,7.70094216,7.800758782,7.487642965,7.644169705,7.481008017,7.646362879,7.520437168,7.617386497,7.284073299,7.191574088,7.122944258,7.603787313,7.854355672,7.43114335,7.557818993,7.755917727,7.611143301,7.79533474,7.631932047,7.694983353,7.656323508,7.435521187,0
ID18,19.22458212,21.39983192,15.78029877,21.43398144,20.90001478,16.73082722,21.10791521,22.0363835,21.47025276,18.9052409,20.14781306,16.69264583,18.69228108,20.69264794,19.5534246,20.52768717,19.0006784,20.56325844,21.82092324,18.65401837,23.15244651,21.07022428,20.65738373,19.14062059,21.1778742,16.46826917,19.64738802,19.45393077,20.04180885,18.72497273,18.83336783,20.13875281,19.74341806,15.99651072,14.77487214,16.58878017,21.05887323,21.06899015,20.37611754,21.24692543,13.92906639,17.92664084,19.25164774,21.43365445,21.29042705,20.52745668,22.21091925,21.09119124,21.07543108,20.02707414,19.09220549,19.51979763,20.69654837,19.2025217,21.70236692,21.05483596,19.68192863,22.24606112,21.01580751,18.39661877,20.58799615,20.40071932,19.77370601,21.82125171,20.16090708,20.44121472,19.88027127,21.51929581,20.88325154,19.11196581,20.01566509,21.19517304,18.32686985,19.92702755,20.51115513,20.30068051,19.81431242,21.37697307,19.23639919,20.99920332,20.12540874,19.90950069,19.54586152,19.17221701,0
ID19,77.96757589,80.86548132,73.69880709,81.63944663,80.74307674,74.9810611,80.72085875,82.01376057,80.319728,75.21139548,79.04702721,74.55595819,77.69706403,78.20863584,77.03433276,79.89967867,75.52885505,78.73700067,79.00069863,76.5962328,83.18365851,79.31699933,79.750049,76.93459935,81.02510094,67.75421003,79.76342,77.9000779,78.8562655,76.08842401,76.65394247,76.80755108,80.57499119,72.82003076,72.02418501,74.1615389,80.55044241,82.3155732,78.9674034,80.38407106,67.1573647,75.3361636,77.54444762,82.15310404,79.58545136,80.53707267,82.7963357,78.71149584,83.42147244,80.38208955,79.76740433,80.72695745,82.50614246,79.40226614,81.21039837,82.21023096,78.05971315,84.33772217,80.85437199,77.24891724,79.86311349,79.87501161,79.15128275,84.01341015,79.85195867,79.00393025,79.05640908,80.38005677,81.58523385,79.49937249,76.45174766,78.5229128,76.29112274,80.24980163,80.99300094,79.57863357,79.26988231,81.1854868,80.22886532,81.85733544,79.29270334,81.05195957,80.40117299,78.77508718,0
ID20,23.16740168,26.01085118,31.35695109,31.44817791,20.78146966,33.06485725,31.622412,26.07023873,21.45725692,27.16111822,31.13336467,27.95090871,29.00428543,24.04212899,25.19908287,25.52968646,25.69070917,30.32572162,26.15677276,27.95683073,27.61750757,31.52025442,23.6202797,27.96760649,18.61877587,8.539217695,24.09642145,17.7038818,24.78782472,34.3427729,31.23493168,31.96258735,25.15534918,28.74216004,33.66634273,24.80749203,24.31406334,20.29578906,22.82412553,17.37333867,19.77920932,22.42431102,26.59336933,24.36629041,25.37235614,24.42942476,22.53744715,35.89348242,26.60981579,30.94449727,28.83520135,23.88429904,25.91473322,25.3286494,23.02205222,22.24914273,26.14801212,25.60408623,29.05645009,24.73452033,21.19367729,23.81356279,23.6716783,26.69347124,21.90393874,21.22283488,27.16730767,26.64777978,33.64625274,30.49205928,22.96371873,17.17505618,25.65043406,19.40664695,34.11245848,24.91258104,22.62773903,20.12387778,22.06906867,18.77160589,20.00057412,28.90571928,25.19770588,15.38293993,26.93090907
ID21,8.698354798,8.430612043,6.550983329,8.146235129,4.78085817,5.816940889,9.528854216,2.133798421,4.391188338,2.545802232,0.013387001,2.839986221,4.705844194,1.967152367,5.29429712,6.271450816,4.47822802,0.516825965,2.400113692,4.277159423,3.589339284,2.900323606,5.448072921,5.217460914,12.78725898,2.271457697,4.559069455,9.950864696,4.700135406,4.299724407,2.547366063,12.67871123,4.385171328,0,7.667923987,3.547557106,2.143029507,0.005847733,15.23977973,2.222168572,7.541480267,0.876270248,2.735412416,3.738723544,4.897029529,4.817347601,3.268916806,3.471812422,2.904839182,9.302980196,5.627514396,2.737062833,3.789578851,4.396976782,2.18863118,4.486755918,3.785268569,4.008226614,7.419172459,5.477425684,0,4.854795905,1.237138246,3.794438212,1.113159513,14.19269145,6.614375604,5.593636853,5.494236418,7.341670463,9.576865157,14.87433882,4.877572483,0.360837078,6.944007775,3.243739059,4.99225717,2.851025797,2.193098657,4.325575405,2.985771563,5.369546718,4.59084217,1.946571872,4.897900206
ID22,582.2766718,606.0659066,547.3029538,608.668415,609.4470447,568.1114608,594.1677414,608.705041,597.6178145,572.7938712,595.9653668,575.1052941,584.4609535,581.8474269,572.0234054,607.025484,569.2098545,592.447614,575.3472604,573.1506261,613.7495144,598.2055866,578.2797868,583.0210725,601.5633392,481.8097157,576.8450707,573.316714,591.3962254,568.9115112,565.1621452,552.4889922,599.1763831,574.1832541,569.8912539,539.4849513,592.5139329,604.9776094,576.817712,582.5002431,531.9954481,583.4228679,561.462697,600.0384764,547.6638777,585.4421279,602.7673402,563.0263838,611.2723561,602.2571622,567.8627092,596.691197,607.93085,581.9331281,602.4193013,592.2543348,553.5729028,615.3261678,596.9816149,572.3618221,588.7366372,574.3281758,594.5149923,599.779023,568.8590428,566.1853862,578.5288552,559.3555945,584.1082053,593.5190245,550.5336453,613.4101873,604.9006797,594.3779298,589.6169856,570.2430535,567.5536765,586.3421492,586.8471952,595.9257488,576.8874583,588.1167475,597.3827148,567.2896235,0
ID23,97.68062257,103.0982777,132.8986252,72.87787521,70.63494654,139.3692536,87.26530984,66.40034828,95.0928941,99.8687621,94.9796411,100.2288681,94.06616831,97.52615485,94.73302516,75.72874935,105.3334159,70.86488745,115.159799,97.94511895,53.85035884,98.33337321,150.9402064,104.4560169,79.75820092,174.5694593,108.4675096,114.1506918,80.36656847,101.1799506,110.0699987,125.2535586,86.16591547,77.89487175,81.86419487,121.1709282,91.00384599,63.42328897,73.00305147,77.52683612,98.58382778,87.16521296,107.1789605,70.85450005,141.2987877,86.40968263,58.17519962,102.7340406,56.34578046,89.64136494,102.044146,87.24313498,95.08532786,124.5938834,63.15255495,82.32266077,123.7965056,56.88632803,74.74568947,106.1199377,91.89309638,109.9252319,73.09115248,70.93435521,116.2049674,93.82703484,114.6956499,122.5288975,93.69285558,104.7530431,84.39102194,67.40967816,60.13137507,92.10302626,78.30685669,106.6660109,101.2780817,85.21182347,99.96045152,83.13351933,120.9337701,78.80021249,79.50663054,129.7921419,0
ID24,28.9419162,32.58444173,30.11031741,30.921928,31.91082285,31.77589777,31.12226588,28.84832829,31.25561981,28.36360591,31.24474209,30.48349982,29.7139022,30.43901313,30.71861447,30.75781948,27.9540986,30.73510788,30.39227388,30.94368867,29.776498,30.54359778,31.07089602,30.94665051,30.60236587,30.87361646,31.73913968,32.45401166,30.92881328,31.48965184,32.58633534,31.07337341,30.2502126,31.67717259,31.28265894,30.72953157,28.99347087,30.08242354,30.2174941,31.63878849,30.26997007,30.1421588,30.16990582,30.23374517,30.40873065,30.71168191,31.12951248,30.66221889,29.92691172,30.14781436,30.54849703,32.10564654,31.5929877,28.77993136,30.87720888,31.32892346,31.22618776,31.95869505,30.53460897,30.90940473,30.30258849,30.69091157,30.99816014,31.37905524,31.39412517,31.31091879,31.24931671,31.2034291,31.62556884,29.36549652,28.79418036,31.64458773,32.42077306,31.7936048,29.0649274,32.23960634,32.12365633,31.13148284,30.45254549,29.23127386,29.22860959,32.6444843,31.7234831,31.82875835,28.84069546
ID25,1.711272903,1.434837099,1.777937555,1.984696812,2.111492963,1.954496238,2.164764526,1.794638854,1.738389287,1.583006459,2.188551811,2.090959643,1.692366681,1.843162829,1.783399979,1.985558617,1.252325336,2.061519805,1.796999386,1.533893809,1.95946939,2.09563628,1.857101654,1.975029512,1.979471694,1.975372018,1.970877921,1.844522556,1.611718633,2.066249525,1.916122847,1.242731672,2.151440731,1.71994928,2.158340702,1.962598287,1.205465497,2.002482067,2.085917654,1.672092158,2.033220052,1.959969363,2.045451739,1.945369366,1.876047553,1.982035745,1.492988923,1.848703331,2.027477321,1.820179472,1.985770709,1.917535037,2.26175464,1.639717929,1.754797568,1.872140503,2.082868525,1.951612191,1.955681566,2.060872855,1.354383337,2.23172468,1.88595322,1.872049432,2.037155278,2.09509835,2.159370157,1.722523931,1.785662929,1.740013967,1.148523158,1.820129002,1.582717797,1.853938279,1.408684886,1.75948612,1.891383376,1.880855972,1.844617694,1.349364442,1.513517131,1.839544493,2.161915588,2.054384633,1.382357443
ID26,11.53224496,8.030909824,10.4616489,8.525442651,9.881953639,9.138671041,7.353359403,10.55150961,9.082572874,10.24542352,8.440086142,10.87319284,9.355739958,9.153923802,7.823699208,8.246555995,9.216225633,7.79014241,11.1921975,8.158861488,7.071800944,7.481891694,9.084207747,9.778474902,8.680800407,7.27613403,10.1054558,10.74822985,8.697392498,8.926676807,11.10905546,9.953840334,10.90499099,8.845570834,8.781041282,10.18446662,10.70221385,7.292142879,8.30495808,9.56048558,8.826938249,9.085163006,11.04498298,11.00749854,8.747488927,11.04814818,9.362968321,6.288593458,8.901386314,8.69431745,8.963756267,8.661569438,9.493138557,11.44605096,8.644443953,8.145730254,9.439876027,8.842708383,6.623544649,9.863431914,8.271537334,8.243123499,8.454417851,7.515332262,10.20771091,8.903439147,11.54770807,8.8779106,9.578222078,7.955845007,10.04721616,8.434777686,9.293910616,9.756165687,9.482168148,10.80718152,8.674538643,10.13868669,7.779708916,10.30738703,9.338012837,9.085676118,10.71044143,9.063910096,0
ID27,3.018011621,-2.509835132,0.860995458,-1.823204825,-2.40884368,-1.238312911,-4.513492043,2.398247433,0.9598967,-1.145926004,-0.347378675,-0.372273272,0.063102246,-2.980866416,-4.420511393,-2.011662458,-1.125040637,-0.845756549,3.695369483,-0.751889883,-1.229447373,0.287277939,-0.545910658,1.727393295,2.856031354,-1.522720244,-1.279869208,2.764647142,-1.307177617,-1.682574124,0.132526867,3.945865923,1.077584694,1.173305854,1.030131239,-2.184871656,-3.045500277,-4.071018293,-1.223766048,-1.093094677,-3.608472095,-1.122002233,1.457462805,1.327095273,-0.628106146,5.543870664,0.948660398,1.410465053,-1.298814511,0.100862223,1.681436874,0.415679817,0.306381455,0.639396253,-0.203265024,-1.783936667,-2.262755948,-1.008106686,0.344948022,3.965633943,-0.214105205,-6.16792365,-5.933268569,-4.809249543,-2.436276594,1.840972171,1.165011573,1.826008615,-2.128424153,-0.214430058,-2.127055785,-1.662739577,2.634468464,3.013002316,0.939927967,2.75947894,1.493952579,1.646402499,-3.37237131,1.223194601,1.865314986,0.782946592,2.018135294,1.521898471,0
ID28,22.61556547,9.568778897,18.9672189,11.86077633,20.09340567,16.15646205,10.46707307,20.15912902,13.47961554,17.67414373,10.52048993,15.43823136,11.52782507,17.80228926,8.006720546,8.547210289,14.6162184,10.13594629,18.05903723,14.07412674,10.51808829,17.6184532,15.37107799,21.43859925,25.87922603,19.6741041,19.27552816,18.42993924,16.12378331,11.27483299,14.67490278,22.98447023,18.29920905,14.04943296,11.11960967,14.21443091,15.99670718,6.399208335,8.941530013,18.10070186,17.34210961,18.98819155,14.26996432,19.33996057,17.14900183,20.93600212,15.33874014,18.59128584,13.6394939,16.54640777,20.16283532,13.43798704,17.04929487,18.40940928,14.21393902,11.56471737,17.28600914,13.21110505,12.2819066,21.2629083,15.20038265,11.19168889,11.48515456,5.399578697,14.50169304,13.84021107,19.95655469,14.91457932,11.92563683,9.698036772,11.43487702,10.83161597,16.09295032,18.89271792,12.10526476,18.56580833,15.34573687,19.026513,9.226919951,17.01571048,20.79339162,12.35328204,17.54395064,15.71257879,0
