ID1,5/19/2016 22:37,5/19/2016 22:39,5/19/2016 22:41,5/19/2016 22:43,5/19/2016 22:45,5/19/2016 22:47,5/19/2016 22:49,5/19/2016 22:50,5/19/2016 22:52,5/19/2016 22:54,5/19/2016 22:56,5/19/2016 22:58,5/19/2016 23:00,5/19/2016 23:02,5/19/2016 23:04,5/19/2016 23:06,5/19/2016 23:08,5/19/2016 23:10,5/19/2016 23:12,5/19/2016 23:14,5/19/2016 23:16,5/19/2016 23:18,5/19/2016 23:20,5/19/2016 23:22,5/19/2016 23:24,5/19/2016 23:26,5/19/2016 23:28,5/19/2016 23:30,5/19/2016 23:32,5/19/2016 23:34,5/19/2016 23:36,5/19/2016 23:38,5/19/2016 23:40,5/19/2016 23:42,5/19/2016 23:44,5/19/2016 23:46,5/19/2016 23:48,5/19/2016 23:50,5/19/2016 23:52,5/19/2016 23:54,5/19/2016 23:56,5/19/2016 23:58,5/20/2016 0:00,5/20/2016 0:02,5/20/2016 0:04,5/20/2016 0:06,5/20/2016 0:08,5/20/2016 0:10,5/20/2016 0:12,5/20/2016 0:14,5/20/2016 0:16,5/20/2016 0:18,5/20/2016 0:20,5/20/2016 0:22,5/20/2016 0:24,5/20/2016 0:26,5/20/2016 0:28,5/20/2016 0:30,5/20/2016 0:32,5/20/2016 0:34,5/20/2016 0:36,5/20/2016 0:38,5/20/2016 0:40,5/20/2016 0:42,5/20/2016 0:44,5/20/2016 0:46,5/20/2016 0:48,5/20/2016 0:50,5/20/2016 0:52,5/20/2016 0:54,5/20/2016 0:56,5/20/2016 0:58,5/20/2016 1:00,5/20/2016 1:02,5/20/2016 1:04,5/20/2016 1:06,5/20/2016 1:08,5/20/2016 1:10,5/20/2016 1:12,5/20/2016 1:14,5/20/2016 1:16,5/20/2016 1:18,5/20/2016 1:20,5/20/2016 1:22,5/20/2016 1:24
ID12,1.12343871,1.090172028,1.117050283,1.052630232,1.054857396,1.166135611,1.126478384,1.225505553,1.13651244,0.995167001,0.783152529,0.986384767,1.068468943,1.066250839,1.066148137,0.770939623,0.654460348,0.838249467,0.940960063,0.841892066,1.059770536,1.044335129,0.969531147,0.963477031,1.050430071,0.920559806,0.853791816,0.910832659,1.087812485,1.077446184,1.1404075,0.97717433,0.971981947,0.998029378,1.127347864,1.066836618,1.334106682,1.091505769,1.120807542,1.153295537,1.017985384,0.765040231,0.785661306,0.615641763,0.648046196,0.720262501,0.827779662,0.806305503,0.675203495,0.585217922,0.593251869,0.650842245,0.753041269,0.785021469,0.774064492,0.755336123,0.840788648,0.840965403,0.857594007,0.82124926,0.761882826,0.856013543,0.83678623,0.866915579,0.820932804,0.852502933,0.839675419,0.822039315,0.861710847,0.888395192,0.90211079,0.837147143,0.884358285,0.862276436,0.827757744,0.827463869,0.922824676,0.882026762,0.841318743,0.785456626,0.795547166,0.801094455,0.752183247,0.765259738,0.736668226
ID13,0.207053155,0.260101593,0.206400216,0.227758868,0.256945075,0.217862832,0.345681809,0.286577347,0.242063371,0.26760593,0.288797337,0.264094659,0.232592451,0.274819653,0.233672854,0.225842397,0.221514212,0.238931759,0.264757058,0.278369215,0.241273524,0.270528233,0.24911893,0.27001884,0.237010316,0.234191412,0.25705842,0.250173621,0.309040152,0.272697845,0.242533748,0.278303775,0.261880865,0.288092998,0.276953375,0.227516181,0.264423981,0.29030625,0.274771617,0.240773718,0.233436211,0.236459032,0.246039476,0.209052674,0.207831603,0.202638464,0.226233869,0.193689089,0.235416803,0.175185853,0.199714745,0.208158616,0.177788142,0.157544704,0.180719383,0.160265711,0.122683803,0.085105886,0.098545825,0.115217525,0.150400504,0.150572782,0.138945421,0.105504426,0.134357652,0.150815301,0.12777752,0.119710865,0.10196458,0.107584233,0.174572768,0.198654753,0.100128309,0.143544365,0.156630391,0.135261637,0.186938753,0.131703308,0.127521457,0.19839339,0.189458303,0.173561031,0.171443633,0.190628793,0.162861634
ID14,0.626574666,0.634772667,0.630319128,0.620099299,0.640214077,0.670213034,0.656685812,0.699533556,0.690042976,0.637429085,0.595784611,0.652992639,0.674821138,0.671241356,0.661591191,0.604485967,0.60252709,0.617417436,0.650632622,0.600451383,0.653971115,0.634171708,0.657048013,0.640867958,0.653784918,0.63422151,0.609627834,0.647374918,0.66706295,0.65331355,0.693758159,0.653612187,0.64285705,0.665211592,0.69040718,0.649404253,0.739889991,0.668241509,0.656018099,0.678125688,0.661627881,0.610793729,0.626255695,0.598538805,0.605007578,0.612895415,0.619228762,0.608129998,0.594228763,0.598542235,0.577592714,0.572798882,0.555337312,0.555495144,0.551072103,0.565775966,0.566721722,0.565354776,0.553494386,0.544720935,0.556331768,0.569746251,0.552909222,0.555511211,0.536033866,0.544441879,0.530579987,0.534772622,0.547812422,0.552605352,0.584632839,0.577641409,0.559038398,0.558952095,0.547513223,0.55584303,0.5837648,0.573564466,0.551038433,0.556751821,0.565022287,0.549316188,0.550917263,0.574642776,0.555277048
ID15,1.401489696,1.401799332,1.395456118,1.345703612,1.344441325,1.429928751,1.43514806,1.503245469,1.470495148,1.36510797,1.292299943,1.367315579,1.407525739,1.432723404,1.396667897,1.294057823,1.308568427,1.285924265,1.348330453,1.291667462,1.386793936,1.411448654,1.373845998,1.350581706,1.394435531,1.308339917,1.290259529,1.354372777,1.44667668,1.427742922,1.489519252,1.385475569,1.373186626,1.394650387,1.487416953,1.387557665,1.651211599,1.421501303,1.438522058,1.478238872,1.397304783,1.275929693,1.32814365,1.307222961,1.274411688,1.260934648,1.288626502,1.341400254,1.332227352,1.338804829,1.331542511,1.377184368,1.39077229,1.419258628,1.387827385,1.402923785,1.429555628,1.418976196,1.432107339,1.425585323,1.403585364,1.419078102,1.390234836,1.417321586,1.374034923,1.404374608,1.386194925,1.39227526,1.40697497,1.418160544,1.448439027,1.410389596,1.418669822,1.412249881,1.383384326,1.402452867,1.433860844,1.460552826,1.410332977,1.369075364,1.391978817,1.386693221,1.395697684,1.409240548,1.404770588
ID16,4.877387556,4.98086655,5.075314041,5.096981862,5.316369444,5.350133723,5.205587396,5.451084823,5.644167594,5.736811276,5.465316402,5.591719946,5.804883875,5.821943326,5.649235266,5.560002825,5.700431391,5.562839359,5.90985195,5.293485919,5.707545665,5.363260632,5.971758245,5.792621702,5.653350914,5.674009045,5.297759484,5.80758047,5.71714911,5.734367847,5.921660441,5.819868206,5.646626485,5.950310499,5.667621744,5.660039065,5.761132366,5.360187333,5.446285594,5.707228688,5.845794722,5.576191406,5.728583495,5.623383936,5.701496036,5.8273604,5.571363875,5.625678981,5.583965093,5.820629556,5.516227309,5.550983246,5.201367048,5.405905472,5.199991158,5.428152589,5.171808954,4.974977704,5.276766608,5.362361171,5.2664133,4.793418735,4.877495761,4.871091975,4.802070796,4.927073453,4.909895814,4.920567211,4.904502917,5.01068551,4.712247979,4.730479074,4.999112524,5.007489221,4.893077662,5.010264727,4.698803332,5.210853514,5.006025255,4.898594055,5.073494948,5.142720987,5.208905423,5.373058136,5.419678003
ID17,11.74446236,12.12756009,12.20733016,13.03336397,14.37318918,14.33797062,14.16576685,14.60620745,14.86532174,14.95168423,14.51744784,14.58918593,14.89536609,15.10124075,14.54252257,14.8926247,15.1859358,14.57925884,15.33096916,14.30809927,14.71550642,14.03681009,15.40528421,15.08178843,14.65294068,14.79551964,14.18684427,15.3472623,14.71635217,14.54321666,15.01439734,15.11012439,14.80312772,15.2490023,14.64965166,14.43490606,14.69332413,14.04153605,14.15101968,14.63204464,15.22410615,14.76313325,15.10915782,15.0667012,15.05102083,15.17990264,14.66155699,15.08331618,14.8901817,15.41572778,14.80049033,14.88862304,14.29120243,14.71512744,14.23215509,14.75346286,14.56000282,14.02202573,14.55020082,14.62930973,14.48060585,13.71274055,13.65619642,13.80048613,13.50642002,13.77979181,13.73567769,13.86732744,13.72313876,13.85588636,13.8032057,13.92881751,14.03670047,13.99425861,13.79077604,14.06204967,13.48347571,14.47621774,14.13421795,13.79365829,14.07076031,14.09699737,14.29250352,14.76628939,14.55810046
ID18,7.689653496,7.724020871,7.357079525,4.27184547,-2.023574784,-1.707092901,3.991684846,0.053761332,5.346809544,5.480811207,3.832293092,2.83486419,3.260882393,5.407547945,3.12981916,7.51804921,8.717672993,3.842587598,4.482029799,7.841488021,4.499609535,3.653524365,1.851791065,4.438962754,4.439027794,3.775997043,4.571675571,5.251417923,4.559813119,3.410213402,5.242256898,4.940777059,4.061658574,3.435385974,3.990197628,3.930629128,10.63882631,5.072813245,4.363418111,5.555939794,4.441593522,7.221611228,5.956191993,10.85653474,5.530247583,6.656998147,4.647631746,14.24008792,13.26314675,10.0559184,16.22866807,18.27065023,20.54086259,22.90199344,23.2482993,21.96870467,26.36588616,25.18067767,28.77924351,26.46586594,22.92682972,22.35850537,25.03474299,22.57254079,22.10548899,25.38048093,25.71208332,27.00897665,22.85129332,23.51458539,20.90370104,24.1800228,24.71023557,23.45047729,24.24048372,26.18038607,17.61435916,24.82544081,25.87844613,22.97804726,22.81752631,21.4531948,22.95476104,21.88887856,21.10697651
ID19,68.61849287,67.76723244,68.81084141,68.04617986,67.14533173,69.20995564,74.01699785,69.92728895,85.34623525,85.44967976,80.10777124,80.69541486,83.82386966,85.50997076,81.72007072,86.16474548,88.38530017,80.8710233,85.17247705,85.65105292,83.35822656,80.85701526,82.9807061,84.18224198,84.20559893,82.59894384,80.7414935,84.93258381,84.7680883,81.5750151,87.68577907,85.94003494,83.78273112,84.2855622,84.27556935,82.60774534,91.36729996,81.45735438,81.26863474,85.06087196,85.68550457,85.55593611,85.24863036,89.52028224,84.29007702,86.44675717,82.11677114,93.28259245,92.50715978,90.15340713,93.44834863,95.93299293,95.67353386,99.50313467,98.56974936,98.80131695,100.9494822,98.27638254,103.8280319,102.8247888,99.31613517,94.07479929,97.0197174,95.61694894,95.18264263,97.88760761,99.94889341,101.55136,96.71028222,96.35126914,90.36576695,91.93286545,97.66996868,96.84636634,95.38400439,99.0043952,87.3801361,100.3374583,98.40081334,94.42714226,96.86780339,96.27089222,98.91037821,98.54376448,97.93570398
ID20,21.59841518,30.23141036,23.11125031,25.34276847,24.25080972,23.26841824,24.20896415,25.15212625,16.28685343,21.70805818,28.94360611,30.57954694,26.84094808,22.04609341,30.60457708,29.70636037,37.93348617,24.06077484,28.13709492,31.45101068,34.31280524,28.37479565,31.1311829,29.06532338,28.34458051,33.8976053,19.8801557,26.26726455,18.84792738,27.47480156,26.85129167,29.58661639,30.93473112,31.09140787,24.56864524,28.63347288,26.80393114,28.1030632,33.09561463,28.22891501,28.93300717,21.60301266,32.55697708,22.51209876,23.65890411,36.60686559,29.59091398,25.44780947,25.95101458,26.65784817,32.11031336,27.96573879,23.76471661,28.4499255,30.8643347,30.97223594,24.74478682,24.45499622,25.27660486,32.76101774,15.41115906,26.88679422,32.60727726,26.26626829,27.36057091,26.42364998,27.82721997,28.98171306,30.18184605,24.52272354,30.56769242,23.28916521,33.85938784,19.86034509,26.45055017,27.61523341,32.52188311,29.6727049,32.42491837,30.38825221,23.80994472,28.43933089,25.52604691,27.7301426,27.2171354
ID21,3.968954646,7.598022549,5.760439584,5.607295067,4.788780201,4.563520149,3.905327539,6.82450623,5.788104281,2.982743412,9.460209644,3.670341168,9.242084538,3.160823539,3.427886633,4.849197654,4.966024928,6.175364879,8.079254793,5.336736386,5.448160212,3.121017501,1.909056602,12.09608452,16.00611277,6.237395335,2.486460595,3.789574977,10.79885569,5.526357091,8.97912743,1.133878506,7.269181774,7.96864954,3.627544406,8.778617607,4.377259312,5.496673358,6.018111309,4.736585641,5.002615665,3.476243033,7.400798334,6.659244672,2.900393999,1.637584397,2.363757518,5.200566941,2.691189411,3.795956154,5.84084598,0,6.642384053,3.548744814,5.985686783,3.964098271,3.273972872,5.786542501,5.768737294,7.46642669,4.844394275,2.483520107,1.790926633,3.799858799,4.647446333,12.25320392,4.032602698,2.067572478,5.90011396,4.508698637,1.274188428,7.108422636,5.643505443,3.283806598,2.186327914,6.829125849,3.559997249,1.523106855,7.840813176,5.073213604,12.66699058,2.51046706,3.607875569,2.219712726,4.943731837
ID22,748.7382759,733.6757317,729.6601117,612.2536947,409.0238511,439.3681126,396.5497956,410.18706,333.651567,320.086136,288.2673137,311.8887206,328.9814533,322.8651252,314.4084385,296.7366706,295.0870314,292.5664659,320.562639,281.136129,316.2823624,287.5072167,319.6364647,306.0818839,307.2008545,315.7808867,289.7324673,310.2865823,335.6580013,324.1010965,343.7059124,322.9424474,310.1549988,327.4970585,329.0098433,316.695748,333.5525237,307.5803566,301.7267568,330.9972815,317.2853539,292.0097089,300.3004932,297.9418811,294.2071017,301.7300069,300.9127458,312.8803737,308.0565852,315.7188089,289.3294388,288.1594757,270.4279197,286.8792916,283.5870965,276.3158858,277.2892746,262.6579372,280.1173659,295.4686332,290.7097489,254.1179432,263.7581349,260.0078751,255.2938872,256.717161,271.859749,269.3014951,270.611025,262.8849971,252.7641757,250.2451557,269.4134064,264.9613083,253.0220423,266.2213784,256.7073215,278.8336071,272.7907894,254.9390334,264.9084775,261.9608835,267.0794262,293.0394123,280.9702018
ID23,108.5086395,115.1543056,107.5131354,166.2782607,88.85750158,81.69682042,73.78758028,61.35820691,59.08047541,54.91307406,82.54790708,61.67025772,59.99500167,60.28381095,81.6431619,57.33771614,48.77400402,79.43754837,65.66256658,70.47877303,63.37567675,80.29624267,64.2160349,61.43486713,70.24873971,63.04395231,69.85528813,55.68302489,60.37690378,98.31868566,72.52951783,69.52954178,64.028773,62.41670005,83.0941877,70.75945612,75.01833523,83.16280548,87.67236466,71.23314825,62.82266688,58.79365632,63.5201402,50.43505094,60.77401318,53.73346277,64.63075685,52.25605778,55.65577425,49.35366829,56.29930944,57.09349749,61.02751611,52.86106357,47.87311769,47.98733342,43.45838329,24.0423742,50.59711126,39.2427014,44.94583603,34.44312458,32.94503977,35.61043,55.77355391,50.71215723,40.42019052,49.92078575,39.12932028,58.28280694,56.47050365,58.93915377,53.26267215,58.55658622,40.85807847,53.6311193,56.45170888,47.67436847,44.28328503,49.65843058,63.68241886,60.67581402,45.94142066,51.69892464,51.00163212
ID24,31.40070317,31.89485377,30.49446826,31.39429073,31.41009696,31.34747354,41.3174338,37.57322799,38.14521886,39.42286393,36.17987968,39.75987817,38.74231533,40.09739429,31.68386197,40.37223629,33.91792698,38.82629182,39.36801653,39.78951665,39.34962903,40.15633997,45.07174791,44.20110778,39.61757184,42.87839206,41.94580165,42.89266064,39.66928633,41.51989659,42.94129386,39.09754526,37.75025615,39.44864724,37.76495185,43.3951356,37.562313,38.85524514,39.32997547,45.10935796,36.2812803,43.88921445,34.55288649,34.10685397,42.48238301,41.01029112,40.70864168,33.59298051,36.82690273,38.31812163,40.07774107,42.26794908,36.92466527,37.00702339,37.66251448,39.10613229,38.29920983,41.12275397,28.34705765,39.79745216,40.47966546,39.7899418,40.13222117,34.85499657,38.64879809,37.93924058,38.97237417,36.63154236,39.12427161,35.31385298,34.384667,36.74681582,34.70542495,38.18387247,37.56844907,36.08533164,40.27125634,38.15188914,35.81693945,37.43199589,38.04723483,31.18199249,38.61950444,38.70731736,37.92678677
ID25,1.87781589,1.724011194,1.889295963,1.505088022,1.60062549,1.376474672,2.368101405,2.080772588,2.262169678,2.390353159,2.511098947,2.352199165,2.644617488,2.510417752,1.821479002,2.44496982,2.306168319,2.635218432,2.683013531,2.473625403,2.47964818,2.73817937,2.943528982,3.212893659,2.336057691,2.975541982,2.802425657,2.753903132,2.51771778,2.705841489,2.92386227,2.630166577,2.395033802,2.812770258,2.31071027,2.980026868,2.394071962,2.399469012,2.242882116,2.704656745,2.437717816,2.744787561,2.392393476,2.457806472,2.928395607,2.488833926,2.641177755,2.167226532,2.32386541,2.575194726,2.941630943,2.950178602,2.591781061,2.427692407,2.301893159,2.568677096,2.671015818,2.58042071,1.797556159,2.746376432,2.837822925,2.663157617,2.5050461,2.071999166,2.566867299,2.472866313,2.647532585,2.462580603,2.893561565,2.308482093,1.931777905,2.334591051,2.564213765,2.428854278,2.377126126,2.448827608,2.55786344,2.658426795,2.259387091,2.541539203,2.474769001,1.763542153,2.574976624,2.879620863,2.610401969
ID26,12.73243725,8.122972516,9.079758313,8.069127819,10.2127998,7.902091083,11.7778043,9.566097242,10.03565206,10.20133366,7.978738116,8.437333887,8.501832663,9.159442286,10.42727659,15.88794942,9.206502862,8.979893102,10.01013125,10.32244501,13.11824692,10.63354029,9.966388758,11.68211466,10.06357276,10.04700603,11.4591431,10.50207574,10.79455453,12.05579446,13.51151696,10.27518921,13.51278396,11.95964893,11.18417258,10.91047125,11.21799086,8.943920608,8.271324381,9.13477073,13.75201833,11.40934282,13.17279573,8.174403867,7.471876495,8.162134005,9.677418087,13.276607,10.70684678,10.63224951,11.46683862,7.137536391,14.64652604,10.04416929,8.257178769,14.06737586,13.206017,12.54052004,10.90822282,8.382871287,10.18800602,9.977928356,8.73772604,8.902070535,11.43094197,11.26611667,8.287637663,8.976826822,9.072104598,9.579997471,11.98515287,13.92937228,10.74533578,11.59194266,9.369177648,8.700277149,10.29492766,9.465771875,10.26442261,9.191823884,11.08703981,10.48776869,9.097917689,7.264154876,11.40747045
ID27,5.49498722,-4.458328761,-4.694365559,-7.434705916,-5.312838314,-3.824725803,-5.210133212,-0.395116122,-1.393355074,0.922824555,1.317311854,-0.05912068,-4.006523394,-1.030142236,1.888018324,6.612125162,-0.130589005,-4.247576986,0.165185151,3.474300472,3.880776054,1.487400021,3.234983225,2.758885183,5.603596357,-2.441968245,-1.058053288,1.846090134,-1.616432251,8.043773498,4.034160613,-1.313262645,2.620176413,3.720110491,6.113369215,5.899631258,2.568561997,-0.478688376,-0.416567901,0.659745688,5.042002015,-3.450106585,2.803878725,-5.640237046,-5.414618603,-1.610606985,-14.65003053,2.132930135,2.539277673,3.344634625,2.177297827,0.842536054,5.614002787,-0.501064761,-6.34237252,3.004356501,4.979813849,-1.194407364,-1.024384063,-1.545368627,-0.318379101,-9.457977188,-4.518397003,-6.707868935,3.346944219,-4.903001218,-2.253236444,-3.01357913,-3.646364006,-1.570286798,-1.191903995,3.126490022,1.475393732,-1.921782202,-0.410912733,-3.000063054,-7.925522228,-2.988926748,-1.284099988,-4.566228787,-4.513153057,2.012443379,-1.699639082,-2.911023682,1.680042471
ID28,24.79872186,15.29813612,12.95865954,15.10158538,20.01194382,13.4305993,20.98519787,14.67821607,25.21856213,24.21512705,15.80351626,18.50155896,18.01744728,14.95998495,17.21247824,24.52168204,14.89450372,19.17835041,19.98640693,15.13484218,23.52079081,19.25935151,22.30703075,20.0033355,18.74620985,15.11798779,22.34019209,22.55439341,19.11503982,23.73711874,26.00843884,17.00664505,23.56940307,23.67983988,20.18193792,23.17476844,23.95480864,15.93463462,14.60742678,14.42336996,21.08403229,15.97977106,18.89537009,11.09662408,2.989001542,17.149876,9.448839955,21.64194803,14.11983718,20.91002625,17.21194579,11.57586002,23.12129061,11.67163195,13.72314899,22.58880913,21.86407057,16.06197998,18.67523714,10.85835844,21.19179182,10.8887263,7.565408987,10.30876414,16.9541988,17.98303961,7.307798853,19.31044017,6.752048327,14.69370377,17.10342038,20.8907837,17.80137646,20.45033499,9.358249441,2.354819688,10.8151017,8.232604184,9.671100003,5.913156415,15.26429474,19.44311766,11.74073925,6.313945069,15.74752773
