ID1,10/25/2016 14:50,10/25/2016 14:52,10/25/2016 14:54,10/25/2016 14:56,10/25/2016 14:58,10/25/2016 15:00,10/25/2016 15:02,10/25/2016 15:04,10/25/2016 15:06,10/25/2016 15:08,10/25/2016 15:10,10/25/2016 15:12,10/25/2016 15:14,10/25/2016 15:16,10/25/2016 15:18,10/25/2016 15:20,10/25/2016 15:22,10/25/2016 15:24,10/25/2016 15:26,10/25/2016 15:28,10/25/2016 15:30,10/25/2016 15:32,10/25/2016 15:34,10/25/2016 15:36,10/25/2016 15:38,10/25/2016 15:40,10/25/2016 15:42,10/25/2016 15:44,10/25/2016 15:46,10/25/2016 15:48,10/25/2016 15:50,10/25/2016 15:52,10/25/2016 15:54,10/25/2016 15:56,10/25/2016 15:58,10/25/2016 16:00,10/25/2016 16:02,10/25/2016 16:04,10/25/2016 16:06,10/25/2016 16:08,10/25/2016 16:10,10/25/2016 16:12,10/25/2016 16:14,10/25/2016 16:16,10/25/2016 16:18,10/25/2016 16:20,10/25/2016 16:22,10/25/2016 16:24,10/25/2016 16:26,10/25/2016 16:28,10/25/2016 16:30,10/25/2016 16:32,10/25/2016 16:34,10/25/2016 16:36,10/25/2016 16:38,10/25/2016 16:40,10/25/2016 16:42,10/25/2016 16:44,10/25/2016 16:46,10/25/2016 16:48,10/25/2016 16:50,10/25/2016 16:52,10/25/2016 16:54,10/25/2016 16:56,10/25/2016 16:58,10/25/2016 17:00,10/25/2016 17:02,10/25/2016 17:04,10/25/2016 17:06,10/25/2016 17:08,10/25/2016 17:10,10/25/2016 17:12,10/25/2016 17:14,10/25/2016 17:16,10/25/2016 17:18,10/25/2016 17:20,10/25/2016 17:22,10/25/2016 17:24,10/25/2016 17:26,10/25/2016 17:28,10/25/2016 17:30,10/25/2016 17:32,10/25/2016 17:34,10/25/2016 17:36,10/25/2016 17:38
ID13,0.247350935,0.255209154,0.229570418,0.243823903,0.274720596,0.460598675,0.396183161,0.290396083,0.379887376,0.303778861,0.261172142,0.253373002,0.254531827,0.361530201,0.299292637,0.283373305,0.33751343,0.370504354,0.302096223,0.345985225,0.284056879,0.249804271,0.295416611,0.221852126,0.253281298,0.252842655,0.232274025,0.252814303,0.305794732,0.241566864,0.189552727,0.196621565,0.241046407,0.178791516,0.210617047,0.320510914,0.222278628,0.17723109,0.196905,0.227040143,0.247590461,0.174786257,0.178419407,0.150121951,0.159308884,0.156749469,0.166561689,0.172240104,0.157951882,0.128267776,0.153081783,0.200902015,0.117229489,0.144620967,0.14990022,0.162169018,0.18157395,0.14899117,0.138474277,0.144142866,0.216447793,0.120635558,0.138025509,0.151672676,0.114978961,0.149400022,0.178382517,0.192332816,0.159979218,0.154023281,0.161920059,0.137493937,0.119257591,0.112954018,0.158036658,0.168397906,0.114982849,0.114558955,0.166647662,0.161562934,0.134277248,0.165784214,0.145882776,0.25079214,0.222625711
ID14,0.471962883,0.497250351,0.499456271,0.491757415,0.499356787,0.56939164,0.537561398,0.508586666,0.509980849,0.511491743,0.490248732,0.493060367,0.498927269,0.522450322,0.490095758,0.51261341,0.509618619,0.521108791,0.519941706,0.495875795,0.500776972,0.494163993,0.488578107,0.45814746,0.478662168,0.4909111,0.487663594,0.483971476,0.489384017,0.473799832,0.478840491,0.483162647,0.481231448,0.463243316,0.484895736,0.497902518,0.471951774,0.4687818,0.460496925,0.457259693,0.461041285,0.460630255,0.458488303,0.455467326,0.456209991,0.454199024,0.43845737,0.448052407,0.457228784,0.454234494,0.445883779,0.47251162,0.437130458,0.444771656,0.44582325,0.425861106,0.434736748,0.437000146,0.429413985,0.434992598,0.437621467,0.440301594,0.432851754,0.439089819,0.449880538,0.465290397,0.439354825,0.43860422,0.441638919,0.429503523,0.450212843,0.437703257,0.438280723,0.42900195,0.439714782,0.44579464,0.437266053,0.451925232,0.438450085,0.446886215,0.450259242,0.439587144,0.444234815,0.456408686,0.394669283
ID15,1.138821548,1.196185911,1.192826165,1.169178041,1.180278606,1.284097311,1.21266033,1.188620715,1.180118984,1.14772556,1.139436938,1.106215093,1.149759112,1.186379081,1.149085753,1.151454333,1.150185514,1.14755701,1.173161729,1.164832412,1.111271434,1.136646256,1.162138375,1.097610146,1.098714488,1.100683956,1.136046281,1.124060881,1.125981342,1.119929113,1.1362967,1.162656369,1.142599997,1.113872268,1.14554129,1.181909065,1.153596513,1.131884643,1.12188518,1.122715983,1.118631078,1.14205922,1.162764597,1.125888743,1.156184557,1.166536939,1.092336783,1.145733428,1.124248657,1.152952992,1.112003616,1.159074909,1.120710519,1.133040891,1.153023516,1.102790427,1.106879459,1.111474741,1.14907425,1.126707092,1.144245793,1.099763299,1.124286696,1.141537662,1.158529888,1.152062244,1.157559328,1.127750309,1.114494058,1.121922303,1.105087973,1.102901188,1.109380931,1.143130431,1.115623689,1.159310863,1.129076386,1.16954696,1.116793986,1.126421765,1.155237092,1.181431475,1.15633607,1.170027906,0.935437433
ID16,4.198854666,4.643704987,4.582699181,4.103639338,4.725361548,3.78487016,4.622997857,4.580405017,4.197989752,4.591520241,4.527524733,4.403502144,4.51887537,4.728104719,4.143175208,4.550318258,4.640195327,4.487087163,4.4956045,4.749134786,4.634612577,4.584460688,4.558867855,3.940149355,4.437377701,4.313997879,4.538889451,4.470105255,4.091986615,4.317070667,4.393689821,4.535181502,4.429583298,4.236456484,4.457971173,4.029772529,4.413963636,4.220816742,4.321485399,4.064925899,4.21738195,4.289630029,4.374273716,4.083679219,4.389546952,4.294059731,3.968262586,4.31024417,4.246166886,4.482671363,4.06671331,4.215439249,4.105077221,4.01065481,4.093426845,3.988810606,3.981168257,4.005520339,4.228056143,4.076188151,3.989212813,4.018133012,3.989692286,4.144244376,4.235440524,4.157130274,4.213580084,4.059644147,3.987772448,4.042329215,3.829169533,3.977045519,3.948048423,4.236235706,4.001500791,4.089914857,3.983629658,4.316173842,4.054770664,4.026618305,4.163238887,3.850133306,3.821898349,3.714898397,2.5814388
ID17,9.477116003,10.3403757,10.27786431,9.343701964,10.46612656,8.892626332,10.29302142,10.14661979,9.63597051,10.18644431,10.19751735,9.819521964,10.0320069,10.51503933,9.485946154,10.1754892,10.26675242,10.07466325,10.24938202,10.5635054,10.18251483,10.37321313,10.1188797,9.162205242,9.945294768,9.829491351,10.23165095,10.0503236,9.352909995,9.626961697,9.936539564,10.03144109,10.03583035,9.635321743,10.09124589,9.314377872,9.941052612,9.577588351,9.743554181,9.3989866,9.469230833,9.732378295,9.861232951,9.477745551,9.875457997,9.794587958,9.167098743,9.845293627,9.700763846,10.0589045,9.529344481,9.737620217,9.328910501,9.301785344,9.365853588,9.104224533,9.080640919,9.194036827,9.510119225,9.304846091,9.017514366,9.275576986,9.229922842,9.509507186,9.782558145,9.625909498,9.619553609,9.296345048,9.23809938,9.25198924,9.091045251,9.305656665,9.169961792,9.626394294,9.310643272,9.385155841,9.290862183,9.973601733,9.427338878,9.408199884,9.698790989,9.428811077,9.260882865,8.907866297,6.503567059
ID18,12.25883549,13.71602057,13.57782334,14.48550419,11.15975475,10.05668593,8.0276972,10.33747997,13.42220145,8.692885959,11.70885238,6.313210158,9.815636187,9.054740115,12.28338758,12.0698392,6.822379378,10.39128392,8.446038796,7.953631585,6.020702982,9.38140928,8.983273185,12.65785796,7.184262347,12.00182676,11.27713662,8.011347466,11.01601095,5.857751048,12.75107377,10.14991361,11.00807317,13.03643295,12.13591965,10.62629229,10.81857498,11.4890688,10.69972755,13.59818819,11.81753994,17.45807132,15.94302336,17.97364127,15.16641557,18.80371443,17.84104594,18.96309972,16.87066485,15.62334535,19.1455476,18.81836834,20.85240434,19.79179126,21.86810797,14.77032687,13.06261004,20.15188394,21.05030286,20.4437121,19.93794801,19.78640092,21.27527269,22.1638988,19.11204006,18.93970881,21.29467064,18.76819917,19.90557042,19.04772387,17.63860292,20.16943749,19.22545626,22.2908249,20.71966006,19.02888539,20.50037005,20.08921446,19.83515438,16.46585696,18.80994024,22.09489892,19.96600108,14.74172432,22.44891662
ID19,67.600247,70.89827721,70.16990085,67.8898553,67.87743503,65.21127959,65.34007303,67.7709253,68.16449918,65.58531549,67.77710792,62.99689097,66.72541683,67.59110985,67.13207099,70.47072213,63.62554557,65.91513779,64.93647992,64.46478633,62.17314914,66.08518527,64.33442181,66.11794239,62.43850585,67.1694154,67.02386268,62.81064221,63.35985627,60.57672295,68.39071816,65.92063898,65.84663775,67.95326406,67.89802875,66.38294015,66.79148512,65.11997445,64.60828801,68.13725739,65.45263785,72.13123319,70.98483182,72.08812316,69.91929049,74.77242316,71.06840776,74.26351813,70.05312377,71.7753004,72.87032884,72.7307,76.35375004,73.92205193,77.50306814,68.05628434,66.45964263,74.5960387,76.23152612,74.81307456,73.62881606,72.82184335,75.72254493,77.41433312,75.47079217,74.1708578,76.64135684,72.09664384,74.50943228,73.51974805,71.26206112,74.19669099,74.88480887,78.16808304,75.00539148,73.85010484,75.60329423,75.48234408,73.21651247,71.82750536,74.31709392,80.74293831,77.80124112,70.58151776,70.75795598
ID20,35.7769,31.3917408,28.52859203,25.15410736,36.29021336,38.3808386,29.83967682,28.20662811,31.82487572,30.53021912,27.42828464,24.9466611,35.86013594,30.57236622,20.01338625,37.01548746,39.73583464,35.73419129,26.34335238,41.56035574,39.57711958,38.96165509,19.46769181,43.49651228,21.5167677,0,21.63461091,38.81884532,35.86038815,32.9860939,26.8160801,25.63204962,24.30544474,27.5621469,38.11658906,31.73908074,19.21904324,41.57036715,19.3292227,38.40156154,14.78815267,32.95759791,19.99899309,35.70775078,30.27446314,39.43992095,37.05480692,24.78495769,32.24536624,29.7579946,19.39553908,27.53496577,20.81233513,33.63106485,41.14153742,40.31752557,20.62141855,40.54945967,28.53729664,26.66204587,41.84575459,0,38.32933908,26.14353694,26.58502459,31.54308856,28.65618789,32.56057708,27.27383165,40.19611638,40.09477486,27.53742084,34.31834772,33.83207291,29.7809734,25.21017224,41.94573515,20.64053477,39.5199669,28.70874878,41.55856309,39.11184953,27.01222809,38.85277767,29.16945666
ID21,3.513503148,3.472010094,5.088039801,3.982301193,4.447944065,2.966243901,13.74561007,14.18990445,6.958184803,4.96154907,18.30924607,21.7963321,4.449243874,18.27059086,17.40902585,5.013269967,4.486433324,5.23562155,23.00187651,3.943025331,3.448976414,3.568771965,27.53147378,0,30.4293047,0,30.59596017,3.550611909,4.008638575,3.106970394,18.43994077,22.19901421,21.05140976,23.95543872,0.749635682,16.22062884,27.17983161,3.808459754,27.3356489,3.211083023,20.91360607,19.01008525,28.28284726,5.652716148,17.1794105,2.170565331,1.345703277,16.55879091,18.28464695,25.78366121,27.42943441,23.86309774,18.02442143,6.277120183,2.223070391,1.198951955,29.16308979,2.905629568,19.02630599,23.29568327,3.503449208,0,4.873305443,22.66368924,0.626563679,17.69852695,17.43366444,4.777681917,23.70161596,3.221638827,3.114594973,15.48185784,6.454341139,2.600669103,14.93862623,14.14844853,0.126798233,29.19012421,3.006873894,16.29869231,0.326036355,1.711461978,23.39514954,2.652848187,19.75505343
ID22,586.5003733,618.0564636,609.8246276,575.5542186,630.0859255,590.736618,635.262508,616.2116281,585.8059733,619.361858,599.1962572,614.6301016,611.8922669,644.4976036,581.3517632,611.0974776,628.4642602,608.2210353,622.8778664,624.6821881,641.9087895,607.5618954,628.8454633,593.826545,629.3249917,610.9048151,612.5739428,622.1111099,599.8164607,622.3938628,611.565627,626.0227657,615.2517203,619.5958431,622.7367805,611.1060705,626.4949388,612.0574172,600.5337651,594.9854908,600.5348956,611.1073711,619.1800382,587.8885599,604.3485502,604.6866668,581.2000718,597.1403258,593.0214092,627.5175354,586.1564716,586.7277114,593.225947,577.7691255,588.3507204,575.6093348,577.355768,594.7595853,600.0504353,596.9920363,580.2463147,569.4346894,583.1261226,582.2423467,618.4100421,581.9769245,591.4265069,584.9833059,584.0834012,580.5370704,552.949219,577.6737796,598.4331566,613.1942782,581.4452141,575.6266074,588.2775801,598.4893197,567.9692041,589.4854622,583.5501227,553.3518391,558.2278963,521.5249131,540.9362498
ID23,89.29696113,73.34542779,89.35827108,95.3719075,81.18145922,145.3047909,84.93519131,85.04387438,130.7205348,86.3730851,82.31731828,107.864813,100.0003318,81.5733576,102.5029479,101.9079551,106.3735932,124.6102092,95.30030059,97.98354071,66.00071135,89.21785723,87.64946784,93.50561686,106.1724164,93.68260436,79.1355595,95.71536117,115.7930611,127.9999084,78.87392979,76.42998197,96.90476336,88.18796977,72.35045238,109.7173591,89.36744465,107.2879619,134.329767,123.9287884,124.4473732,68.54542973,72.14967742,75.52417014,99.5727409,59.71975179,113.9747428,81.07318897,104.0426735,50.07068407,100.1864427,98.08125013,64.71295332,88.76575861,63.99888352,106.9342882,120.9981771,68.50857536,92.25545903,104.8945869,136.9425688,106.4363699,74.31939227,91.87291141,52.54525153,99.50402437,100.4828934,121.2512875,99.46634833,123.1960398,103.0804657,88.84322932,68.0770524,78.58412582,108.0316195,120.3716664,77.95602238,77.98180078,104.8050004,103.7176657,99.23761306,59.80439518,61.7866441,119.4977964,104.9794483
ID24,29.85769082,31.02129926,31.42874782,34.09228544,31.63905646,28.29056816,29.95605853,33.00393967,33.45880596,38.22471341,32.32106176,30.27537949,31.08788763,29.04204346,39.36976751,32.55204418,29.75859267,34.79518617,30.93160193,30.5890955,36.7527142,31.84097464,31.16536508,32.09761976,33.58117025,32.03666654,30.74204372,32.96827421,32.40456695,32.78125081,31.14347,29.4028101,30.65092406,30.43242785,30.20966233,31.12225426,30.04459236,29.94284508,30.92870098,31.3539497,30.72492552,30.78524407,31.95528247,33.44948878,29.30248675,30.94652126,28.20053323,30.96874163,26.58311786,30.50355152,30.27842199,32.05421656,31.31708413,30.75674323,31.89939372,30.7669941,23.92207519,31.0989323,31.7965345,30.54516999,30.41324889,30.36792802,31.09919444,30.79959931,30.81540469,33.4523962,31.96414522,31.32244493,25.17323978,30.66190634,30.00758478,28.59802529,29.09162721,27.86123956,30.40316387,30.95276376,30.77352022,29.31259685,32.78891857,30.52234092,30.11232549,30.28276668,30.52708753,29.93480425,33.72027228
ID25,1.553192615,1.491306058,1.413713298,1.733825012,1.941173283,1.665992728,1.478156798,1.853982253,1.949756252,1.681389089,1.193546897,1.85664937,1.407267219,1.718547787,1.979788936,1.863898288,1.524204121,1.806339666,1.456919909,1.569173118,1.764242772,1.559528914,1.449271269,1.57274872,1.517412719,1.513529005,1.639419236,1.814861723,1.636352791,1.987706503,1.552813253,1.710702751,2.237146796,1.262376695,1.303452969,1.492611778,1.562125407,1.627298757,1.741684408,1.502801184,1.346360034,1.541347114,1.382231782,1.633256217,1.628278443,1.307151857,1.269881653,1.559619194,1.574116061,1.914659737,1.159202063,2.062740853,1.929547069,1.453382043,1.873993545,1.65373152,1.427360629,1.658704803,1.753860504,1.746898384,1.427890086,1.396998617,1.685537061,1.763761347,1.603076044,1.672751873,2.174864692,1.495143934,1.555263151,1.564775436,1.408405795,1.268505047,1.485127326,1.444846604,1.752067237,1.613847696,1.736308597,1.32400044,1.652378483,1.879329284,1.595859863,1.583346962,1.307542643,1.493441154,1.427194988
ID26,8.717767934,9.384981497,9.19221839,11.2918861,14.74778132,12.32509655,13.36193038,15.06453106,15.12656999,16.85201457,8.71505046,8.13826831,9.492677124,11.85680299,12.45255292,10.33481827,10.01900615,9.692433289,13.53739941,9.085861066,12.44652109,11.69256311,8.369154932,10.11648188,14.50078651,11.80483295,8.532725816,8.317353885,11.96873591,11.99731784,15.84830542,12.25267946,12.56771154,13.80901159,15.43607775,11.40565258,9.062965807,10.52486329,15.5896648,11.4596542,11.7549472,12.46129439,11.65439343,14.23148439,16.59659129,12.43075411,9.858700806,10.15958988,10.91488513,10.43576022,13.07224519,12.3727972,10.16876914,10.66378383,12.63883185,6.943948186,11.12589326,10.62243405,13.85925541,7.79622222,9.22767672,10.87907742,15.5082663,13.89354531,11.96200883,15.35997586,12.57517006,9.102840406,9.153411717,9.9182048,11.40507714,16.11099233,14.58504084,12.40984339,15.88365671,15.89009487,10.31740116,9.948758932,12.87236885,13.13477425,15.06220603,12.34049802,13.24533294,11.20257372,19.69045651
ID27,-0.72968387,-1.538607616,-2.078373381,2.310566648,1.562499033,1.643593051,1.14877061,2.266034713,0.290754939,2.696955273,-0.465563808,0.373567804,-4.015639681,1.652724728,2.962331805,-1.285772128,-2.858731327,-2.335715869,1.948204176,-6.809273554,0.877366894,-0.437034807,-0.421596132,3.761781839,3.743326074,1.550253104,2.170886054,-2.311155618,1.299725823,0.699405362,3.234006524,1.213530202,0.493341456,2.285400625,2.838014647,-2.446575942,0.523731829,-2.830178326,1.280988315,0.842689314,0.95830245,1.379256695,0.642618267,2.398432625,0.54555351,1.179857198,-1.795528011,-4.424493573,-0.59204125,0.254164295,1.721915422,0.253304897,-3.324495609,-0.337386892,1.742681044,-0.709771822,1.019569241,-1.451284394,3.758513953,3.781062808,-1.799212798,-1.665230584,1.531875718,0.721304647,1.611040951,0.773857967,-1.725702791,-0.440507184,-1.630488698,-1.444433473,-0.904940671,2.854661588,1.825956704,-1.06812762,1.67833678,3.175297986,-3.477720014,-2.791709239,-1.77352733,-1.198075647,-1.66828526,-0.6868197,0.295955828,1.354191565,0.781975758
ID28,10.27137583,10.52458222,11.83804601,20.47253916,17.07859146,13.58375543,15.80742503,15.90623355,14.44998526,21.05056426,9.917423778,8.027030305,13.79579007,16.48285996,17.64139404,18.58288282,12.20123651,13.23615521,14.92856176,8.840043186,14.97448935,18.23923295,12.72848714,13.86515844,17.16992951,13.57771496,14.89478871,5.704348713,16.8000636,22.45134976,19.37128789,15.2392261,17.54817732,14.7102364,17.59041927,14.24201851,9.461346333,12.77786083,16.93104906,12.34925127,14.90997494,17.15256554,11.6088962,14.81956431,18.19336271,13.16027903,7.224169415,8.65712691,9.998831186,10.29614261,13.22143824,10.84654814,15.68463832,13.63772818,17.16425656,9.549952369,12.88019021,11.33643743,16.90223138,13.26987726,7.90390363,9.847323782,19.03831222,12.91798025,16.71196378,15.06366786,16.00224464,14.94900127,5.904942282,14.37298318,9.232137016,19.35627893,20.50216517,16.24512819,18.09987563,20.51728894,9.775285523,5.174400122,13.98657902,12.50437971,15.38841753,11.19277496,14.89425956,11.02178463,17.16979028
