ID1,12/13/2016 10:50,12/13/2016 10:52,12/13/2016 10:54,12/13/2016 10:56,12/13/2016 10:58,12/13/2016 11:00,12/13/2016 11:02,12/13/2016 11:03,12/13/2016 11:05,12/13/2016 11:07,12/13/2016 11:09,12/13/2016 11:11,12/13/2016 11:13,12/13/2016 11:15,12/13/2016 11:17,12/13/2016 11:19,12/13/2016 11:21,12/13/2016 11:23,12/13/2016 11:25,12/13/2016 11:27,12/13/2016 11:29,12/13/2016 11:31,12/13/2016 11:33,12/13/2016 11:35,12/13/2016 11:37,12/13/2016 11:39,12/13/2016 11:41,12/13/2016 11:43,12/13/2016 11:45,12/13/2016 11:47,12/13/2016 11:49,12/13/2016 11:51,12/13/2016 11:53,12/13/2016 11:55,12/13/2016 11:57,12/13/2016 11:59,12/13/2016 12:01,12/13/2016 12:03,12/13/2016 12:05,12/13/2016 12:07,12/13/2016 12:09,12/13/2016 12:11,12/13/2016 12:13,12/13/2016 12:15,12/13/2016 12:17,12/13/2016 12:19,12/13/2016 12:21,12/13/2016 12:23,12/13/2016 12:25,12/13/2016 12:27,12/13/2016 12:29,12/13/2016 12:31,12/13/2016 12:33,12/13/2016 12:35,12/13/2016 12:37,12/13/2016 12:39,12/13/2016 12:41,12/13/2016 12:43,12/13/2016 12:45,12/13/2016 12:47,12/13/2016 12:49,12/13/2016 12:51,12/13/2016 12:53,12/13/2016 12:55,12/13/2016 12:57,12/13/2016 12:59,12/13/2016 13:01,12/13/2016 13:03,12/13/2016 13:05,12/13/2016 13:07,12/13/2016 13:09,12/13/2016 13:11,12/13/2016 13:13,12/13/2016 13:15,12/13/2016 13:17,12/13/2016 13:19,12/13/2016 13:21,12/13/2016 13:23,12/13/2016 13:25,12/13/2016 13:27,12/13/2016 13:29,12/13/2016 13:31,12/13/2016 13:33,12/13/2016 13:35,12/13/2016 13:37
ID12,0.570202677,0.535103986,0.514482259,0.530351349,0.554011859,0.589316288,0.327492506,0.405384707,0.450746286,0.394581845,0.357002018,0.472121232,0.524807258,0.49284711,0.557766687,0.792590352,0.591218137,0.541390394,0.530143465,0.51011391,0.501731601,0.950562261,0.751941579,0.679053744,0.739859836,0.691884308,0.844048288,1.070353064,0.873708339,0.617075887,0.662291933,0.694367567,0.841835419,1.597124404,1.363381085,0.925248469,0.633834727,0.691082791,0.984658482,1.035045348,0.516909246,0.581228833,0.584041214,0.761690143,0.916319179,0.730617775,0.637602843,0.591878671,0.48546357,0.519504325,0.534899429,0.509401812,0.524874257,0.500739339,0.603686665,0.563361645,0.527174354,0.585169553,0.604743274,0.516689713,0.571543131,0.602218119,0.527300724,0.69122946,0.663983713,0.771192245,0.515500743,0.511476246,0.558319562,0.552766575,0.615250935,0.609990403,0.574449318,0.560972106,0.57640101,0.570274153,0.522676046,0.631177418,1.07971364,1.314421077,0.792775225,0.818971249,0.816143969,#N/A,#N/A
ID13,0.195760413,0.204241486,0.190054604,0.208648361,0.198997851,0.191236711,0.106290519,0.248866166,0.276065513,0.157333088,0.200239717,0.21475084,0.189415982,0.189873281,0.213914667,0.277447888,0.197459503,0.141788465,0.191504976,0.185794059,0.192136494,0.294080271,0.223508687,0.194778844,0.303555997,0.202295592,0.277513809,0.378232374,0.207684763,0.227085523,0.224876479,0.225139055,0.320170923,0.495826363,0.404424063,0.491708902,0.23542274,0.256089505,0.264721524,0.272706932,0.176902605,0.178464892,0.231611251,0.281144598,0.236968543,0.243868907,0.197151166,0.213110748,0.172708267,0.183907738,0.200403,0.175021022,0.16107398,0.166118567,0.147082879,0.145205724,0.202658146,0.15500622,0.140073279,0.164177416,0.16644596,0.240625801,0.205685606,0.217141127,0.228558276,0.223024215,0.156668394,0.191702214,0.202144215,0.209660683,0.192001197,0.206191641,0.159261735,0.15708532,0.158343879,0.163955247,0.192885891,0.213683158,0.438672076,0.41026082,0.162673571,0.176103633,0.183616708,#N/A,#N/A
ID14,0.432463894,0.428744559,0.432827069,0.428719538,0.424430967,0.443331884,0.219012528,0.254948198,0.27352257,0.238652438,0.231875346,0.389536457,0.434521044,0.429997538,0.436427505,0.4803861,0.43762337,0.413056824,0.444405679,0.4217957,0.438479418,0.533746722,0.463750663,0.446870443,0.463855595,0.449681357,0.498742487,0.583443524,0.495880783,0.434668115,0.46423427,0.457383224,0.502154101,0.956116115,0.764176317,0.580237611,0.462196593,0.462240818,0.51549755,0.541557349,0.441489273,0.444691349,0.442193816,0.467835621,0.505003608,0.465065453,0.444696612,0.444582368,0.428580897,0.436684634,0.444838094,0.426319408,0.441072669,0.42312978,0.433852347,0.423749469,0.42830292,0.430030859,0.429932199,0.423117821,0.42322143,0.440779151,0.423251626,0.443536859,0.449341437,0.4560825,0.420697698,0.428016155,0.431533557,0.447340943,0.439739976,0.435766954,0.426690731,0.430518995,0.426909061,0.432828679,0.421117039,0.43370165,0.612277267,0.738055745,0.527283917,0.536378173,0.539909997,#N/A,#N/A
ID15,0.991520997,0.989639677,0.973782643,1.004215776,0.961073016,0.969754934,0.597209419,0.635532823,0.670289093,0.610835488,0.610205017,0.952107187,1.035726132,1.01875423,1.048825692,1.087552751,0.99100817,1.0595581,1.097296593,1.052532885,1.039704141,1.235765137,1.048707325,0.999467615,1.050180423,0.998292149,1.116345368,1.346858746,1.11763606,0.999386521,1.025272982,1.026376154,1.139142919,2.013445853,1.693884711,1.309058296,1.043459429,1.076000065,1.19807758,1.249152135,1.052525652,1.046904354,1.041283725,1.099228521,1.138558004,1.056197774,1.007786056,1.038718777,1.108533886,1.100327498,1.145553474,1.078930725,1.145359132,1.10800454,1.170485025,1.147137257,1.101842789,1.170005819,1.155438943,1.08865443,1.144391731,1.046825452,1.12046506,1.092101562,1.055294939,1.038837708,1.098886324,1.101047431,1.091777012,1.105962255,1.181244602,1.060709569,1.159222183,1.156262717,1.155668178,1.154450581,1.080421217,1.108559876,1.392176681,1.606403396,1.108059164,1.154424911,1.144052801,#N/A,#N/A
ID16,4.548887019,4.445434052,4.589466252,4.371326189,4.510294593,4.719043955,2.449818291,2.061439583,1.999967821,2.022782177,2.049514225,4.352128614,4.866387429,4.826500507,4.852995941,5.003787685,4.759197344,4.344646531,4.741058942,4.778033926,4.96290599,4.964412703,5.066486843,5.11073167,4.793741081,4.832960542,4.970699929,5.067479543,4.872933017,4.56911254,4.944353359,4.842011804,4.904517416,4.707930297,4.928974863,5.097909932,5.204049373,5.050194756,5.126854587,5.097081286,5.028462653,5.072557211,5.05500944,5.081181397,5.321620696,5.285748979,5.297075517,5.158535467,4.763345618,5.085567626,5.096462611,4.794195957,4.819182407,4.831314417,4.403939401,4.508866578,4.933963063,4.626637005,4.309679253,4.956488403,4.646755389,5.205365724,4.815259911,5.090074886,5.031585616,5.245963048,4.768404949,4.839423872,4.980821632,5.052774685,4.622817963,4.977229526,4.633546078,4.922718662,4.75175482,4.740862825,4.723484421,5.085263443,4.857009973,5.022391035,3.038129026,3.177527939,3.083079113,#N/A,#N/A
ID17,11.38865829,11.13568826,11.43974324,11.14707896,11.09712247,11.45295593,6.116253618,5.556795567,5.503512376,5.213375755,5.520070917,10.66095825,11.70441396,11.71179428,11.73548054,11.84627859,11.52032101,10.82055844,11.67701385,11.59951554,11.88373791,11.82371146,12.07768324,12.17363324,11.61492797,11.49705168,11.77325336,11.97393317,11.7215201,11.19355186,11.87917846,11.70119706,11.72614057,11.31724501,11.50936405,11.8639865,12.05181725,11.92176305,11.77457923,11.81886754,11.93422892,11.90337358,11.87653095,11.91059481,12.25170989,12.22481972,12.0947189,11.94408322,11.34590037,11.82676243,12.00669486,11.31057819,11.6007886,11.44077412,10.90075333,11.14495952,11.44272978,11.26924736,10.73562724,11.61677505,11.17493128,11.9750276,11.35247359,11.76519673,11.66567679,12.00976501,11.28573394,11.49462341,11.46764844,11.65296532,11.08941146,11.38644487,11.0540645,11.5139383,11.17442455,11.25503653,11.21856138,11.75750176,11.2444081,11.38267831,7.035478378,7.096551322,7.159464915,#N/A,#N/A
ID18,7.413802428,3.81020737,4.256102491,7.392042322,3.287305606,2.065800099,18.95403515,10.67179176,13.76871985,11.16257419,16.43376072,4.719685929,2.539168127,3.712196429,5.11143523,11.06143226,5.1643684,8.517852519,5.532475591,3.432411821,4.9414717,14.70695702,9.363459838,6.741836023,10.48050731,4.993223504,10.11970134,13.19189838,11.1862183,5.842802462,5.412916438,5.687364917,10.79103954,-20.73333576,-1.092351963,0.821632837,4.943334009,8.464365532,18.50699543,18.56763486,2.289806061,3.277599338,3.918063935,9.47704053,17.43082185,9.486275516,5.840330281,3.653658781,-0.774598871,0.755020289,1.069091606,-0.48667745,0.682842893,-0.293992414,9.592190229,8.605682748,-0.739499268,5.291813332,11.2076021,0.73417612,2.961174031,5.2891209,-0.010801715,8.08787783,6.774044062,10.9344184,0.919004054,-1.605521101,0.617849065,0.339688897,6.107571979,6.448323737,2.062460449,-1.689309384,-0.776544337,1.75763474,1.360896036,6.199453387,1.841794404,-4.667739014,10.11361712,9.318673825,9.8428812,#N/A,#N/A
ID19,64.6537068,61.48675611,63.53289063,64.34359039,62.22489794,63.03175168,56.94642986,50.59950622,52.23106686,49.21287137,54.46091738,65.93780601,68.31002566,69.48711021,71.40282518,78.15598198,71.18674937,71.89669716,70.65785116,69.43879563,71.4716654,81.0959419,77.65518258,75.68108892,74.84757038,71.11342755,79.72494455,84.65217918,81.09217996,71.83054955,74.52498924,73.97774965,79.53531972,51.79941285,73.31599379,75.12858065,77.420278,79.53969266,91.53026817,93.53498897,74.93048728,75.81911643,76.48047776,81.48750792,90.02000514,83.1069219,79.54939456,77.60002205,70.53449821,74.72575149,74.82578966,71.29936154,72.99129901,71.4502303,78.93266742,77.49298587,70.26381972,75.67137101,79.51614118,73.23047403,73.76697325,79.4668777,71.73554722,81.76203926,80.20633853,84.70141771,72.32395957,70.1167391,72.86522906,73.50259569,75.44342762,79.5143823,73.12225443,72.0928672,71.16041047,73.04371114,72.32597485,80.5214006,76.51747566,72.629266,69.48088818,69.88469434,72.05458743,#N/A,#N/A
ID20,15.58206114,18.8592456,26.1711396,32.37047847,20.59136364,25.52181953,23.61984751,27.02995374,10.65569395,16.68781133,24.75933275,29.82588088,13.91104005,26.94063161,21.57072825,15.09393467,23.07056159,19.47126064,15.72038764,18.85956831,29.76034501,16.9678605,17.22964094,25.8756497,29.10337736,23.94590072,22.14390209,30.87685765,26.99441437,25.30088614,29.02616221,15.61033614,15.76176181,15.56222936,24.98080416,29.11895287,25.73559811,24.67220862,23.35659446,20.9890441,25.76884139,25.77365732,21.52672849,27.49806725,15.58046453,20.07059635,19.07031688,27.7587431,18.72693785,24.82554928,29.5367118,23.14555379,27.71512288,18.59394108,27.11245821,19.67786849,24.58794586,19.99545841,31.96243678,17.8617801,19.4969494,25.21498846,35.50115486,23.68639039,22.08513721,18.78294794,26.48502727,20.85595652,20.65137728,28.13317486,28.10920764,23.48327959,26.54288896,22.41405068,13.73057891,20.33329136,24.69251245,15.85623442,19.14642465,14.52170085,29.20346863,31.7629603,26.46517615,#N/A,#N/A
ID21,8.264934237,13.09833413,10.27795042,7.023546812,2.365870253,6.179693002,7.648020156,8.389268055,12.26657384,6.920688868,6.919294397,2.912097895,10.47007306,5.78340246,11.2000964,10.85857762,9.925416386,7.918269092,14.37367019,5.051851654,3.144892558,3.964950885,14.26155108,3.915111246,2.826544642,7.279686377,8.060935914,0,3.252772453,4.311115601,11.3736883,10.31834285,7.973171014,3.216192581,3.332277429,3.517148151,11.18276601,5.765287438,5.055220871,11.63533242,7.090473357,13.05406047,6.518616426,8.219123588,3.443213723,3.677957197,11.65690065,3.550141491,10.94424995,8.895356891,10.62884186,2.756128226,5.176214362,3.991270094,7.378340097,3.4315742,11.36415438,5.344788968,0,5.083748335,11.23918967,9.358100222,4.145197434,3.961044865,12.7412172,5.249299253,10.50617819,14.56032509,4.200255671,7.818744756,8.029073509,10.92007086,4.149811834,19.2491622,10.68333828,6.851581912,5.866229665,8.051433808,9.596893746,2.985796416,7.369974426,3.74211515,10.81108815,#N/A,#N/A
ID22,582.7629803,596.3408943,613.653397,581.481747,624.2649601,629.5384022,654.3610349,678.957107,692.9769995,688.6895414,669.1632021,621.8011582,626.4176097,612.2112575,603.1648481,639.4063139,601.611182,567.6039068,590.8762748,602.1256172,608.1768449,635.6293173,632.1252113,625.1375944,603.5060148,613.0862575,585.3890046,632.688561,596.4132817,563.045513,592.3245039,593.4211832,609.0092763,627.9096224,637.1452862,635.234392,594.4781462,609.1565768,624.6490284,618.0814857,578.5910951,592.0847207,589.0172921,600.2440122,618.6272213,616.9168027,623.5417847,609.0886135,591.3491469,614.3932822,586.2871606,578.2725946,578.8416102,581.0969317,534.4537892,545.659264,579.7461172,550.0157144,527.94803,582.8389618,561.4396442,621.7381365,593.0885637,624.6385687,597.692545,626.0343532,570.2669949,584.9179724,595.8816815,605.6305229,542.9136391,605.7439614,574.4624967,601.3617681,585.3438746,572.1299195,570.3650519,603.0608574,628.0749364,647.6360378,623.9371751,637.5020594,628.6049002,#N/A,#N/A
ID23,77.0095848,84.11811059,74.53476089,74.99196342,77.43808435,93.06992856,45.00916565,53.9269113,41.84777702,36.25409474,47.38417812,49.07784059,59.42393533,68.28255817,88.09250406,74.4782582,92.6739454,78.91747685,90.92920781,83.69131435,53.49355813,94.73999995,64.59583431,52.5370994,91.84756927,127.3237357,89.78455481,74.06160107,117.2973226,103.1828145,78.90748768,85.49177868,92.71030189,113.2706216,83.31139294,73.3085476,85.26711801,59.1623208,91.99752357,76.39575013,69.35412416,57.94984308,82.69420695,76.76889327,60.35576044,44.40886315,37.39001136,96.20749955,86.76041765,40.94134404,49.40530005,58.10250193,63.51809328,58.66950882,54.43243532,51.43855715,100.9284821,54.14250672,57.95659577,75.24833952,83.01657645,62.45577592,48.41911608,54.78135401,89.54876575,62.8060708,66.16164592,83.38855281,73.36181103,89.63980665,73.42762673,70.1078027,59.64141855,57.52006961,60.3491336,65.94854953,84.93716,60.13177584,78.66297793,83.11651926,99.21643182,77.08811279,93.38795053,#N/A,#N/A
ID24,25.97515001,35.62356353,31.79022763,29.87143914,26.67767002,35.2177951,28.66076307,34.71754648,28.94325256,28.29740018,28.18533136,29.03612883,30.34798449,29.4065992,37.37694208,28.92509393,34.51682023,26.2583203,31.7219091,31.48250255,32.73416895,37.56716348,30.38082309,35.19499013,34.14129044,37.93531055,38.69870821,28.54197876,36.97581293,37.06295325,34.07253169,35.1466752,35.17570533,33.95686714,31.4799642,41.23650835,35.31580453,39.45955081,36.96199547,34.75988607,37.56311073,30.24296035,36.44539985,41.72488,35.64739193,35.43877468,37.18832509,36.45700634,30.90009452,34.16412071,26.13327621,32.18119772,37.8665932,36.88125065,31.7219652,33.11996638,33.34238576,33.62119344,37.18346315,29.77617349,34.7205146,32.53564401,30.88060439,36.33404725,32.904953,35.23518169,37.83804021,35.8338407,28.49103396,35.93331527,32.25131401,41.21823735,31.05853165,28.63854715,34.5465771,34.32642253,27.19625672,28.45245699,35.00059061,28.90813445,35.3535905,37.17915842,31.7350258,#N/A,#N/A
ID25,1.469842551,2.157146066,2.024633289,1.484460737,1.373566149,1.95743464,1.564061437,1.801968824,1.328307324,1.453867191,1.461987146,1.610956142,1.44217644,1.460253209,2.125578025,1.390482882,1.642204818,1.341654253,1.551390844,1.853561485,1.685411787,1.903271068,1.616589249,2.053790759,1.793013498,2.088110794,2.135018995,1.341678668,2.316548745,2.176633878,1.939815009,1.995734838,1.904203764,1.857793349,1.876162192,2.133969372,2.139754347,2.004068016,1.980015593,2.098319199,1.791400917,1.544097102,1.96787821,2.349181105,1.951078259,2.074433833,1.850003499,1.753080379,1.630965601,1.96780535,1.451711994,1.789383881,2.01074288,2.067790429,1.869888476,1.866753088,1.752581865,1.593517454,1.744356203,1.633248541,1.849670447,1.63820907,1.81417263,1.929742528,1.669428399,1.929937266,1.997222774,1.834562004,1.284701094,2.370371277,1.749583858,2.527483819,1.769295724,1.034852273,1.975421096,1.891836176,1.207369392,1.250826922,1.660677297,1.281626838,1.823532464,1.878029908,1.537605192,#N/A,#N/A
ID26,10.42617257,8.416301175,7.579002141,6.001124779,6.600128078,6.573747264,11.49760729,7.341144024,7.923986852,8.72468129,7.607083219,10.23330614,10.27294485,9.998277829,8.002331709,7.953644307,8.249475608,7.877790152,7.815370823,10.68259392,8.619081685,6.912880221,7.602787825,8.687677284,10.87521383,10.36667609,10.74798117,5.871425991,8.646303,9.750490083,6.985070919,11.60407455,8.168693764,9.226793746,10.27357677,7.423260824,10.07203059,7.241255475,9.030360893,9.658216458,9.780760496,10.70000346,11.99699353,8.574033058,8.862828774,10.85120592,7.762904324,8.376225829,9.703550768,9.371936618,10.45627536,9.227545177,8.3585268,9.279464357,8.921115354,10.3814968,10.45917413,9.065789168,6.511178314,7.71220549,7.373480557,9.645733856,9.311353345,7.690054627,8.525476883,9.280668739,7.997435769,8.048178026,7.39368186,8.178275051,11.06329507,9.088749236,8.796779224,8.050434346,9.931981041,10.71953447,10.63895389,10.86028794,9.825114109,9.260215849,10.69458774,12.72831747,11.23295217,#N/A,#N/A
ID27,6.454010591,-1.48386574,-2.463967264,-4.671866966,-4.68305331,-6.29643284,-0.098529181,5.458586004,0.160233767,0.115962926,0.013150408,3.642513284,3.031912553,2.352909721,-3.40504385,-2.088604925,-4.460312775,-3.473385398,1.23375465,5.807625117,-7.550994387,-5.668619436,-4.278240965,2.043214117,1.310114976,5.785544474,1.606889963,-0.276255788,-6.926388432,-1.983907587,-2.9375563,-1.542417783,-3.596564707,0.374359695,2.394156778,-5.071405252,-3.707365572,-6.533449095,-1.013271405,1.582624962,-3.398332053,-3.609275309,3.528330887,-1.511886668,2.351859691,2.796072619,-1.615135083,-0.45237063,0.175247218,1.545066921,2.218339866,1.853283866,-3.375850123,4.416521951,-3.534734427,2.832278959,2.553571233,-4.226521477,1.038777381,-3.833647321,-3.433840468,2.713798147,2.595674993,1.138131944,-3.936003193,3.448985507,-2.710136478,-8.483026559,-9.205980757,-3.082020884,6.609940886,-0.84301786,-1.245459255,1.252126976,3.338107125,3.133189702,1.254315821,3.845409669,-4.861397286,3.868816254,0.31453779,2.219121434,0.936833743,#N/A,#N/A
ID28,21.6890595,13.76323405,11.33666454,2.903561698,8.502579305,6.460657865,15.77288378,21.13893225,15.29818286,17.28049608,15.27687822,15.29422213,15.52144506,15.80495405,10.78415342,9.334236729,9.45814325,10.79730251,13.19218912,16.13040962,6.928278691,4.762858482,9.927307819,13.65825755,16.10860005,18.04318883,17.43196312,9.60151762,13.48989946,19.07749746,11.43747087,17.4650346,10.03815464,15.90402031,17.50085616,5.217393931,16.72558461,7.649369737,16.08326992,15.3828704,10.90514644,8.934918738,16.5508745,10.47953206,14.85916911,20.661351,11.26700235,13.65726715,15.60837048,16.3464386,12.00762534,14.74535728,13.27353053,17.51900204,10.8641049,15.58548949,14.98803306,9.710688662,7.767321192,13.06783889,6.624770593,15.71423675,15.31613894,9.776031138,10.25046529,13.93896221,4.99361071,6.144327573,4.231296706,14.40826102,14.89305658,10.17500094,12.99484152,10.7787045,15.33755782,16.31950974,12.51618599,18.26756793,18.21732142,20.66290662,13.14767244,18.10022766,15.13282086,#N/A,#N/A
